question_id,sample_id,source_index,budget,question,category,population,evidence_id,dense_relation,association,dense_rank,cc80_rank,a3_rank,admission_phase
4ce72206d70eb2010ed5fae4597ec37dbe0621e80aebe7151c724290bf094855,conv-41,25,32000,What European countries has Maria been to?,1,other,d07bf50e1059c65f150eab47e458b55fbf8c436beedd65f1b58a40fbd86c79e5,TIE_COMPLETE,NOT_APPLICABLE,12,19,19,INITIAL_RELEVANCE
8f9ae358d6e7e92632040ed791454da76fbc27d176b9b7a7a30813a7622c46dd,conv-41,26,16000,What has Maria done to feel closer to her faith?,1,other,44e4275f99b17ccde061922abb2c2af5e46c9b412e135c4697ec4f9c0d860d20,TIE_COMPLETE,NOT_APPLICABLE,1,1,1,INITIAL_RELEVANCE
8f9ae358d6e7e92632040ed791454da76fbc27d176b9b7a7a30813a7622c46dd,conv-41,26,16000,What has Maria done to feel closer to her faith?,1,other,b260e864e9aefad03ff81e54dfc93c1c9c6492bed9566e23cf8eabd94d078fb1,TIE_COMPLETE,NOT_APPLICABLE,6,3,4,INITIAL_RELEVANCE
8f9ae358d6e7e92632040ed791454da76fbc27d176b9b7a7a30813a7622c46dd,conv-41,26,32000,What has Maria done to feel closer to her faith?,1,other,44e4275f99b17ccde061922abb2c2af5e46c9b412e135c4697ec4f9c0d860d20,TIE_COMPLETE,NOT_APPLICABLE,1,1,1,INITIAL_RELEVANCE
8f9ae358d6e7e92632040ed791454da76fbc27d176b9b7a7a30813a7622c46dd,conv-41,26,32000,What has Maria done to feel closer to her faith?,1,other,b260e864e9aefad03ff81e54dfc93c1c9c6492bed9566e23cf8eabd94d078fb1,TIE_COMPLETE,NOT_APPLICABLE,6,3,4,INITIAL_RELEVANCE
b775fcf9187bb1dc5eea4a1054905ad24e76b2bfa4a9e7fd83b8cd39592cac01,conv-41,27,16000,When did John have a party with veterans?,2,targeted,06d88680fc1c0c8675d85cc6703fa21dac01e6ab40b3353679d72c7175a1625c,TIE_COMPLETE,NOT_APPLICABLE,2,2,2,INITIAL_RELEVANCE
b775fcf9187bb1dc5eea4a1054905ad24e76b2bfa4a9e7fd83b8cd39592cac01,conv-41,27,32000,When did John have a party with veterans?,2,targeted,06d88680fc1c0c8675d85cc6703fa21dac01e6ab40b3353679d72c7175a1625c,TIE_COMPLETE,NOT_APPLICABLE,2,2,2,INITIAL_RELEVANCE
68dcf7b914ea80c711436fb87c227cd2bd44ec9a17b85697bc313a4c65537cf4,conv-41,28,16000,What causes does John feel passionate about supporting?,1,breadth,187b8e25453668ddf4f53f757b183f27f758a920163941ee0151fd3d7259d995,TIE_MISS,NOT_APPLICABLE,29,46,34,PROTECTED_SPREAD
68dcf7b914ea80c711436fb87c227cd2bd44ec9a17b85697bc313a4c65537cf4,conv-41,28,16000,What causes does John feel passionate about supporting?,1,breadth,57b3dae69448d16e7cd69ac8cb347ea8f44e638a3d55dfa60205dd1424e56a71,TIE_MISS,NOT_APPLICABLE,13,6,6,INITIAL_RELEVANCE
68dcf7b914ea80c711436fb87c227cd2bd44ec9a17b85697bc313a4c65537cf4,conv-41,28,16000,What causes does John feel passionate about supporting?,1,breadth,b0316780dde7a9905978a36b7a1e9d4e132afa04796b8e86b8e6a43eed3886e5,TIE_MISS,NOT_APPLICABLE,4,2,8,INITIAL_RELEVANCE
68dcf7b914ea80c711436fb87c227cd2bd44ec9a17b85697bc313a4c65537cf4,conv-41,28,16000,What causes does John feel passionate about supporting?,1,breadth,ba3831a1cbbf64e1c07cdbcaa03db4056688f481d0af67b9cda3490a731ec82a,TIE_MISS,NOT_APPLICABLE,71,103,78,ABSENT
68dcf7b914ea80c711436fb87c227cd2bd44ec9a17b85697bc313a4c65537cf4,conv-41,28,32000,What causes does John feel passionate about supporting?,1,breadth,187b8e25453668ddf4f53f757b183f27f758a920163941ee0151fd3d7259d995,TIE_COMPLETE,NOT_APPLICABLE,29,46,34,INITIAL_RELEVANCE
68dcf7b914ea80c711436fb87c227cd2bd44ec9a17b85697bc313a4c65537cf4,conv-41,28,32000,What causes does John feel passionate about supporting?,1,breadth,57b3dae69448d16e7cd69ac8cb347ea8f44e638a3d55dfa60205dd1424e56a71,TIE_COMPLETE,NOT_APPLICABLE,13,6,6,INITIAL_RELEVANCE
68dcf7b914ea80c711436fb87c227cd2bd44ec9a17b85697bc313a4c65537cf4,conv-41,28,32000,What causes does John feel passionate about supporting?,1,breadth,b0316780dde7a9905978a36b7a1e9d4e132afa04796b8e86b8e6a43eed3886e5,TIE_COMPLETE,NOT_APPLICABLE,4,2,8,INITIAL_RELEVANCE
68dcf7b914ea80c711436fb87c227cd2bd44ec9a17b85697bc313a4c65537cf4,conv-41,28,32000,What causes does John feel passionate about supporting?,1,breadth,ba3831a1cbbf64e1c07cdbcaa03db4056688f481d0af67b9cda3490a731ec82a,TIE_COMPLETE,NOT_APPLICABLE,71,103,78,PROTECTED_SPREAD
bc458224e5cc9ef5bf9502afddc64f03a586be6c1360d3fc134b59a782f5c7cb,conv-41,29,16000,What events is Maria planning for the homeless shelter funraiser?,1,other,0b29bd9b616cc6f3f19763d5d739ddc6ca334ab07ce813976df6671a8d447681,TIE_COMPLETE,NOT_APPLICABLE,11,12,18,INITIAL_RELEVANCE
bc458224e5cc9ef5bf9502afddc64f03a586be6c1360d3fc134b59a782f5c7cb,conv-41,29,16000,What events is Maria planning for the homeless shelter funraiser?,1,other,cf92e46b92da0474a9250cab7b94302ee60f80b3677fe8a13884c535ca9a439f,TIE_COMPLETE,NOT_APPLICABLE,1,1,1,INITIAL_RELEVANCE
bc458224e5cc9ef5bf9502afddc64f03a586be6c1360d3fc134b59a782f5c7cb,conv-41,29,32000,What events is Maria planning for the homeless shelter funraiser?,1,other,0b29bd9b616cc6f3f19763d5d739ddc6ca334ab07ce813976df6671a8d447681,TIE_COMPLETE,NOT_APPLICABLE,11,12,18,INITIAL_RELEVANCE
bc458224e5cc9ef5bf9502afddc64f03a586be6c1360d3fc134b59a782f5c7cb,conv-41,29,32000,What events is Maria planning for the homeless shelter funraiser?,1,other,cf92e46b92da0474a9250cab7b94302ee60f80b3677fe8a13884c535ca9a439f,TIE_COMPLETE,NOT_APPLICABLE,1,1,1,INITIAL_RELEVANCE
c3e701757745a0d59758ddfdba3b30cee5f796e4f3cc76c680e828900aa4d92e,conv-41,30,16000,What shelters does Maria volunteer at?,1,breadth,076b21161ddb3b3fc32640d9e7fd83b80a98f47aa865fb2345c8fe5cabd5e4a3,TIE_COMPLETE,NOT_APPLICABLE,16,7,22,INITIAL_RELEVANCE
c3e701757745a0d59758ddfdba3b30cee5f796e4f3cc76c680e828900aa4d92e,conv-41,30,16000,What shelters does Maria volunteer at?,1,breadth,24024622ee26a2ab8246d6f459b03722bda8281b40f140f0d6979298b560b592,TIE_COMPLETE,NOT_APPLICABLE,18,18,23,INITIAL_RELEVANCE
c3e701757745a0d59758ddfdba3b30cee5f796e4f3cc76c680e828900aa4d92e,conv-41,30,16000,What shelters does Maria volunteer at?,1,breadth,b260e864e9aefad03ff81e54dfc93c1c9c6492bed9566e23cf8eabd94d078fb1,TIE_COMPLETE,NOT_APPLICABLE,31,24,37,PROTECTED_SPREAD
c3e701757745a0d59758ddfdba3b30cee5f796e4f3cc76c680e828900aa4d92e,conv-41,30,32000,What shelters does Maria volunteer at?,1,breadth,076b21161ddb3b3fc32640d9e7fd83b80a98f47aa865fb2345c8fe5cabd5e4a3,TIE_COMPLETE,NOT_APPLICABLE,16,7,22,INITIAL_RELEVANCE
c3e701757745a0d59758ddfdba3b30cee5f796e4f3cc76c680e828900aa4d92e,conv-41,30,32000,What shelters does Maria volunteer at?,1,breadth,24024622ee26a2ab8246d6f459b03722bda8281b40f140f0d6979298b560b592,TIE_COMPLETE,NOT_APPLICABLE,18,18,23,INITIAL_RELEVANCE
c3e701757745a0d59758ddfdba3b30cee5f796e4f3cc76c680e828900aa4d92e,conv-41,30,32000,What shelters does Maria volunteer at?,1,breadth,b260e864e9aefad03ff81e54dfc93c1c9c6492bed9566e23cf8eabd94d078fb1,TIE_COMPLETE,NOT_APPLICABLE,31,24,37,INITIAL_RELEVANCE
3b5dc4d18f50976d41d4ef970a071ab24af511fa02026af72ae1e4a8fe96a605,conv-41,31,16000,When did John get his dog Max?,2,targeted,e6d0dbb375b2dec063186d79d74425643344b43c8d7aba285327c3513f2d10c6,TIE_COMPLETE,NOT_APPLICABLE,1,1,1,INITIAL_RELEVANCE
3b5dc4d18f50976d41d4ef970a071ab24af511fa02026af72ae1e4a8fe96a605,conv-41,31,32000,When did John get his dog Max?,2,targeted,e6d0dbb375b2dec063186d79d74425643344b43c8d7aba285327c3513f2d10c6,TIE_COMPLETE,NOT_APPLICABLE,1,1,1,INITIAL_RELEVANCE
8a982417a511195efbb0a9fc06208995f8abc361f4b74e525a1a2301c4db6186,conv-41,32,16000,What outdoor activities has John done with his colleagues?,1,other,5aebd5f842f5c6edd0f340938447cfb1a1104cfc0986b1e8fa9a865db690a811,TIE_MISS,NOT_APPLICABLE,46,46,49,ABSENT
8a982417a511195efbb0a9fc06208995f8abc361f4b74e525a1a2301c4db6186,conv-41,32,16000,What outdoor activities has John done with his colleagues?,1,other,f5a5cdc80414dd62bf5c7533ad93e7791923ab80d0be89037cd52b9dd0daff08,TIE_MISS,NOT_APPLICABLE,16,19,7,INITIAL_RELEVANCE
8a982417a511195efbb0a9fc06208995f8abc361f4b74e525a1a2301c4db6186,conv-41,32,32000,What outdoor activities has John done with his colleagues?,1,other,5aebd5f842f5c6edd0f340938447cfb1a1104cfc0986b1e8fa9a865db690a811,TIE_COMPLETE,NOT_APPLICABLE,46,46,49,PROTECTED_SPREAD
8a982417a511195efbb0a9fc06208995f8abc361f4b74e525a1a2301c4db6186,conv-41,32,32000,What outdoor activities has John done with his colleagues?,1,other,f5a5cdc80414dd62bf5c7533ad93e7791923ab80d0be89037cd52b9dd0daff08,TIE_COMPLETE,NOT_APPLICABLE,16,19,7,INITIAL_RELEVANCE
d60c0443cbb6217ed2896f9380bddb5be55c2cb232285ccdc244b9f929ce01e2,conv-41,33,16000,What types of yoga has Maria practiced?,1,breadth,29fc15d78dffc2908fef8b675032427a1f73a896dcb23179bd12c746c39c80e9,TIE_COMPLETE,NOT_APPLICABLE,1,3,1,INITIAL_RELEVANCE
d60c0443cbb6217ed2896f9380bddb5be55c2cb232285ccdc244b9f929ce01e2,conv-41,33,16000,What types of yoga has Maria practiced?,1,breadth,720a7846df5e1dacf71e04ac4b76e1e2c831672107a852a172bd2cef484dedc6,TIE_COMPLETE,NOT_APPLICABLE,2,1,2,INITIAL_RELEVANCE
d60c0443cbb6217ed2896f9380bddb5be55c2cb232285ccdc244b9f929ce01e2,conv-41,33,16000,What types of yoga has Maria practiced?,1,breadth,77264b457ebc0a89c77e71eb441d83ea36c45a16d7a63c79bc5162eee00cbbb4,TIE_COMPLETE,NOT_APPLICABLE,4,4,5,INITIAL_RELEVANCE
d60c0443cbb6217ed2896f9380bddb5be55c2cb232285ccdc244b9f929ce01e2,conv-41,33,32000,What types of yoga has Maria practiced?,1,breadth,29fc15d78dffc2908fef8b675032427a1f73a896dcb23179bd12c746c39c80e9,TIE_COMPLETE,NOT_APPLICABLE,1,3,1,INITIAL_RELEVANCE
d60c0443cbb6217ed2896f9380bddb5be55c2cb232285ccdc244b9f929ce01e2,conv-41,33,32000,What types of yoga has Maria practiced?,1,breadth,720a7846df5e1dacf71e04ac4b76e1e2c831672107a852a172bd2cef484dedc6,TIE_COMPLETE,NOT_APPLICABLE,2,1,2,INITIAL_RELEVANCE
d60c0443cbb6217ed2896f9380bddb5be55c2cb232285ccdc244b9f929ce01e2,conv-41,33,32000,What types of yoga has Maria practiced?,1,breadth,77264b457ebc0a89c77e71eb441d83ea36c45a16d7a63c79bc5162eee00cbbb4,TIE_COMPLETE,NOT_APPLICABLE,4,4,5,INITIAL_RELEVANCE
152edafcfaccb80100fedd9618fb0d8bef7d39157fa916ec7a908ef7c3f6f27f,conv-41,34,16000,When did Maria join a gym?,2,targeted,f12f9596510d9b27f6d57f48f20ecad8b621950f84dce3f146bec206f9574229,TIE_COMPLETE,NOT_APPLICABLE,1,1,1,INITIAL_RELEVANCE
152edafcfaccb80100fedd9618fb0d8bef7d39157fa916ec7a908ef7c3f6f27f,conv-41,34,32000,When did Maria join a gym?,2,targeted,f12f9596510d9b27f6d57f48f20ecad8b621950f84dce3f146bec206f9574229,TIE_COMPLETE,NOT_APPLICABLE,1,1,1,INITIAL_RELEVANCE
ad72d579039ea181d479ecb838e1d562952c69ccf832608256f0dcf58a9faf1d,conv-41,35,16000,What states has Maria vacationed at?,1,other,165a7edeb666b8f93927ada3bd710c138eb7964598416a0fe21b4d447d5ec253,TIE_COMPLETE,NOT_APPLICABLE,1,2,1,INITIAL_RELEVANCE
ad72d579039ea181d479ecb838e1d562952c69ccf832608256f0dcf58a9faf1d,conv-41,35,16000,What states has Maria vacationed at?,1,other,56e4e7f46a9d10d1439a8a117ce6d8c5c0b60b89218a6275a746e1f72344f005,TIE_COMPLETE,NOT_APPLICABLE,4,3,10,INITIAL_RELEVANCE
ad72d579039ea181d479ecb838e1d562952c69ccf832608256f0dcf58a9faf1d,conv-41,35,32000,What states has Maria vacationed at?,1,other,165a7edeb666b8f93927ada3bd710c138eb7964598416a0fe21b4d447d5ec253,TIE_COMPLETE,NOT_APPLICABLE,1,2,1,INITIAL_RELEVANCE
ad72d579039ea181d479ecb838e1d562952c69ccf832608256f0dcf58a9faf1d,conv-41,35,32000,What states has Maria vacationed at?,1,other,56e4e7f46a9d10d1439a8a117ce6d8c5c0b60b89218a6275a746e1f72344f005,TIE_COMPLETE,NOT_APPLICABLE,4,3,10,INITIAL_RELEVANCE
d224277eceff24fcf743cb31d90c2296293719caab166da4fca15b1b3962b2b2,conv-41,36,16000,What music events has John attended?,1,other,22f3c6db0ff91be264064e4c6c9f7811efadf7da32fa8d79b780f624df4d9424,TIE_COMPLETE,NOT_APPLICABLE,1,2,1,INITIAL_RELEVANCE
d224277eceff24fcf743cb31d90c2296293719caab166da4fca15b1b3962b2b2,conv-41,36,16000,What music events has John attended?,1,other,85366fef3aee1698689ae9d1231dc8497bc87e470c3d7909f79d070cab7daaf4,TIE_COMPLETE,NOT_APPLICABLE,11,3,6,INITIAL_RELEVANCE
d224277eceff24fcf743cb31d90c2296293719caab166da4fca15b1b3962b2b2,conv-41,36,32000,What music events has John attended?,1,other,22f3c6db0ff91be264064e4c6c9f7811efadf7da32fa8d79b780f624df4d9424,TIE_COMPLETE,NOT_APPLICABLE,1,2,1,INITIAL_RELEVANCE
d224277eceff24fcf743cb31d90c2296293719caab166da4fca15b1b3962b2b2,conv-41,36,32000,What music events has John attended?,1,other,85366fef3aee1698689ae9d1231dc8497bc87e470c3d7909f79d070cab7daaf4,TIE_COMPLETE,NOT_APPLICABLE,11,3,6,INITIAL_RELEVANCE
c6d12ae10830d7054f9a8bfa6e109c37a3ce5571ce292916aa16dc6fc2760e2e,conv-41,37,16000,What events for veterans has John participated in?,1,breadth,00f66010252eff70456ccb4ea81175aa73280e4a8b38b64bfc77ef01a731ca47,TIE_COMPLETE,NOT_APPLICABLE,11,6,17,INITIAL_RELEVANCE
c6d12ae10830d7054f9a8bfa6e109c37a3ce5571ce292916aa16dc6fc2760e2e,conv-41,37,16000,What events for veterans has John participated in?,1,breadth,06d88680fc1c0c8675d85cc6703fa21dac01e6ab40b3353679d72c7175a1625c,TIE_COMPLETE,NOT_APPLICABLE,4,5,8,INITIAL_RELEVANCE
c6d12ae10830d7054f9a8bfa6e109c37a3ce5571ce292916aa16dc6fc2760e2e,conv-41,37,16000,What events for veterans has John participated in?,1,breadth,118a6e78065727c75cff0a8fbd07415b5f26e7b41e24338d9a0728748d991e34,TIE_COMPLETE,NOT_APPLICABLE,8,11,3,INITIAL_RELEVANCE
c6d12ae10830d7054f9a8bfa6e109c37a3ce5571ce292916aa16dc6fc2760e2e,conv-41,37,16000,What events for veterans has John participated in?,1,breadth,605b7bb1809618baf49f5ca5f3834a69c70ab549b5c7b3913e369bbc04f802f7,TIE_COMPLETE,NOT_APPLICABLE,12,4,18,INITIAL_RELEVANCE
c6d12ae10830d7054f9a8bfa6e109c37a3ce5571ce292916aa16dc6fc2760e2e,conv-41,37,16000,What events for veterans has John participated in?,1,breadth,f6307ab7bb359ee3703b6b65629918b44edd0f4ec8c3603aa2dc6d925ddc2b7d,TIE_COMPLETE,NOT_APPLICABLE,5,9,11,INITIAL_RELEVANCE
c6d12ae10830d7054f9a8bfa6e109c37a3ce5571ce292916aa16dc6fc2760e2e,conv-41,37,32000,What events for veterans has John participated in?,1,breadth,00f66010252eff70456ccb4ea81175aa73280e4a8b38b64bfc77ef01a731ca47,TIE_COMPLETE,NOT_APPLICABLE,11,6,17,INITIAL_RELEVANCE
c6d12ae10830d7054f9a8bfa6e109c37a3ce5571ce292916aa16dc6fc2760e2e,conv-41,37,32000,What events for veterans has John participated in?,1,breadth,06d88680fc1c0c8675d85cc6703fa21dac01e6ab40b3353679d72c7175a1625c,TIE_COMPLETE,NOT_APPLICABLE,4,5,8,INITIAL_RELEVANCE
c6d12ae10830d7054f9a8bfa6e109c37a3ce5571ce292916aa16dc6fc2760e2e,conv-41,37,32000,What events for veterans has John participated in?,1,breadth,118a6e78065727c75cff0a8fbd07415b5f26e7b41e24338d9a0728748d991e34,TIE_COMPLETE,NOT_APPLICABLE,8,11,3,INITIAL_RELEVANCE
c6d12ae10830d7054f9a8bfa6e109c37a3ce5571ce292916aa16dc6fc2760e2e,conv-41,37,32000,What events for veterans has John participated in?,1,breadth,605b7bb1809618baf49f5ca5f3834a69c70ab549b5c7b3913e369bbc04f802f7,TIE_COMPLETE,NOT_APPLICABLE,12,4,18,INITIAL_RELEVANCE
c6d12ae10830d7054f9a8bfa6e109c37a3ce5571ce292916aa16dc6fc2760e2e,conv-41,37,32000,What events for veterans has John participated in?,1,breadth,f6307ab7bb359ee3703b6b65629918b44edd0f4ec8c3603aa2dc6d925ddc2b7d,TIE_COMPLETE,NOT_APPLICABLE,5,9,11,INITIAL_RELEVANCE
bd7fbfa7f1c6d80208462b78c7b7cdb646ad57a01230e87ac87250554c11fb30,conv-41,38,16000,When did Maria get in a car accident?,2,targeted,f49b6d9aec4e257eeb1ba653b1e3a424b4e2c5fb7ada258ae23d8f74b939dc53,TIE_MISS,NOT_APPLICABLE,70,93,73,ABSENT
bd7fbfa7f1c6d80208462b78c7b7cdb646ad57a01230e87ac87250554c11fb30,conv-41,38,32000,When did Maria get in a car accident?,2,targeted,f49b6d9aec4e257eeb1ba653b1e3a424b4e2c5fb7ada258ae23d8f74b939dc53,TIE_COMPLETE,NOT_APPLICABLE,70,93,73,PROTECTED_SPREAD
1a19d1712aad830025167a7eec6e7bb438396b956346b4f359ac16f12c6e71ae,conv-41,39,16000,Around which US holiday did Maria get into a car accident?,3,targeted,f49b6d9aec4e257eeb1ba653b1e3a424b4e2c5fb7ada258ae23d8f74b939dc53,TIE_MISS,NOT_APPLICABLE,49,65,53,ABSENT
1a19d1712aad830025167a7eec6e7bb438396b956346b4f359ac16f12c6e71ae,conv-41,39,32000,Around which US holiday did Maria get into a car accident?,3,targeted,f49b6d9aec4e257eeb1ba653b1e3a424b4e2c5fb7ada258ae23d8f74b939dc53,TIE_COMPLETE,NOT_APPLICABLE,49,65,53,PROTECTED_SPREAD
e7351bea6186a9ab85c77ad84bab0c20098b1bb45415dbd676f8e18e16936bff,conv-41,40,16000,What are the names of John's children?,1,other,47aeeeb51e6ade6bae7e6bf568a8c776cd3340beff145d772be863191d40ebf1,TIE_MISS,NOT_APPLICABLE,146,196,150,ABSENT
e7351bea6186a9ab85c77ad84bab0c20098b1bb45415dbd676f8e18e16936bff,conv-41,40,16000,What are the names of John's children?,1,other,70c5a358948ed30972927232df60aec487eb55db0cc0175fcf7b94566f9a6946,TIE_MISS,NOT_APPLICABLE,1,1,1,INITIAL_RELEVANCE
e7351bea6186a9ab85c77ad84bab0c20098b1bb45415dbd676f8e18e16936bff,conv-41,40,32000,What are the names of John's children?,1,other,47aeeeb51e6ade6bae7e6bf568a8c776cd3340beff145d772be863191d40ebf1,TIE_MISS,NOT_APPLICABLE,146,196,150,ABSENT
e7351bea6186a9ab85c77ad84bab0c20098b1bb45415dbd676f8e18e16936bff,conv-41,40,32000,What are the names of John's children?,1,other,70c5a358948ed30972927232df60aec487eb55db0cc0175fcf7b94566f9a6946,TIE_MISS,NOT_APPLICABLE,1,1,1,INITIAL_RELEVANCE
1617c689353d45ffb675cf8997cbb721c375af92eac8f9b6212c13f16c159593,conv-41,41,16000,Does John live close to a beach or the mountains?,3,targeted,0aa190d5231066b035f5fa14dca564b45f2549fc0bb81ffc7d63f19f4403cef7,TIE_MISS,NOT_APPLICABLE,78,77,82,ABSENT
1617c689353d45ffb675cf8997cbb721c375af92eac8f9b6212c13f16c159593,conv-41,41,32000,Does John live close to a beach or the mountains?,3,targeted,0aa190d5231066b035f5fa14dca564b45f2549fc0bb81ffc7d63f19f4403cef7,TIE_COMPLETE,NOT_APPLICABLE,78,77,82,PROTECTED_SPREAD
98c68d28bd72073b8335156b7e0fea200885bbe8eba096ed847f75c5fc1edddb,conv-41,42,16000,What area was hit by a flood?,1,other,dcca2a0ea816e42f4baf8e7fb0a8442662fd376d3f50c4343efcccdbdcc14436,TIE_COMPLETE,NOT_APPLICABLE,17,11,7,INITIAL_RELEVANCE
98c68d28bd72073b8335156b7e0fea200885bbe8eba096ed847f75c5fc1edddb,conv-41,42,16000,What area was hit by a flood?,1,other,e620b54f82220600d2a1b75acfd995a24b664922cf50c7a7f98bf311d689dfce,TIE_COMPLETE,NOT_APPLICABLE,1,1,1,INITIAL_RELEVANCE
98c68d28bd72073b8335156b7e0fea200885bbe8eba096ed847f75c5fc1edddb,conv-41,42,32000,What area was hit by a flood?,1,other,dcca2a0ea816e42f4baf8e7fb0a8442662fd376d3f50c4343efcccdbdcc14436,TIE_COMPLETE,NOT_APPLICABLE,17,11,7,INITIAL_RELEVANCE
98c68d28bd72073b8335156b7e0fea200885bbe8eba096ed847f75c5fc1edddb,conv-41,42,32000,What area was hit by a flood?,1,other,e620b54f82220600d2a1b75acfd995a24b664922cf50c7a7f98bf311d689dfce,TIE_COMPLETE,NOT_APPLICABLE,1,1,1,INITIAL_RELEVANCE
1b24de20447e3bd6d78d7361f25b869b2b22726f4b1a3f6bfa4115582b59e86e,conv-41,43,16000,When was John's old area hit with a flood?,2,targeted,e620b54f82220600d2a1b75acfd995a24b664922cf50c7a7f98bf311d689dfce,TIE_COMPLETE,NOT_APPLICABLE,1,1,1,INITIAL_RELEVANCE
1b24de20447e3bd6d78d7361f25b869b2b22726f4b1a3f6bfa4115582b59e86e,conv-41,43,32000,When was John's old area hit with a flood?,2,targeted,e620b54f82220600d2a1b75acfd995a24b664922cf50c7a7f98bf311d689dfce,TIE_COMPLETE,NOT_APPLICABLE,1,1,1,INITIAL_RELEVANCE
add82d28e06d3471718bbfd0c7e59110498a92f8e42bbdf957e5a1280f34d7a1,conv-41,44,16000,What activities has Maria done with her church friends?,1,breadth,6757e040905cd0ef009e11aaf210f5370e44a415780c410da47951f0cf3e1276,TIE_MISS,NOT_APPLICABLE,274,293,276,ABSENT
add82d28e06d3471718bbfd0c7e59110498a92f8e42bbdf957e5a1280f34d7a1,conv-41,44,16000,What activities has Maria done with her church friends?,1,breadth,93827aac53cfdfa2656363a76780047adee29bc35c2173386d4563240b08ece1,TIE_MISS,NOT_APPLICABLE,51,11,56,INITIAL_RELEVANCE
add82d28e06d3471718bbfd0c7e59110498a92f8e42bbdf957e5a1280f34d7a1,conv-41,44,16000,What activities has Maria done with her church friends?,1,breadth,a2f06db616f6c1942c270f2eeda5c4e8c1e49e568644d6e7488b933ee8eb82af,TIE_MISS,NOT_APPLICABLE,3,2,8,INITIAL_RELEVANCE
add82d28e06d3471718bbfd0c7e59110498a92f8e42bbdf957e5a1280f34d7a1,conv-41,44,32000,What activities has Maria done with her church friends?,1,breadth,6757e040905cd0ef009e11aaf210f5370e44a415780c410da47951f0cf3e1276,TIE_MISS,NOT_APPLICABLE,274,293,276,ABSENT
add82d28e06d3471718bbfd0c7e59110498a92f8e42bbdf957e5a1280f34d7a1,conv-41,44,32000,What activities has Maria done with her church friends?,1,breadth,93827aac53cfdfa2656363a76780047adee29bc35c2173386d4563240b08ece1,TIE_MISS,NOT_APPLICABLE,51,11,56,INITIAL_RELEVANCE
add82d28e06d3471718bbfd0c7e59110498a92f8e42bbdf957e5a1280f34d7a1,conv-41,44,32000,What activities has Maria done with her church friends?,1,breadth,a2f06db616f6c1942c270f2eeda5c4e8c1e49e568644d6e7488b933ee8eb82af,TIE_MISS,NOT_APPLICABLE,3,2,8,INITIAL_RELEVANCE
c4bf69d7d06891f87c346b585f431847a897b337b49dbe2e45e05f88e593b64e,conv-41,45,16000,Would John be open to moving to another country?,3,other,d7a6b0a42040a6e06f32803e589d48544c793e1b105c533ceb8f4ff1d834f5ab,TIE_MISS,NOT_APPLICABLE,89,100,92,ABSENT
c4bf69d7d06891f87c346b585f431847a897b337b49dbe2e45e05f88e593b64e,conv-41,45,16000,Would John be open to moving to another country?,3,other,f0bc0a90e9b05f46b9fd7cef299d4796acba1a8334cc777183b21078f3f13b9a,TIE_MISS,NOT_APPLICABLE,195,197,197,ABSENT
c4bf69d7d06891f87c346b585f431847a897b337b49dbe2e45e05f88e593b64e,conv-41,45,32000,Would John be open to moving to another country?,3,other,d7a6b0a42040a6e06f32803e589d48544c793e1b105c533ceb8f4ff1d834f5ab,TIE_MISS,NOT_APPLICABLE,89,100,92,PROTECTED_SPREAD
c4bf69d7d06891f87c346b585f431847a897b337b49dbe2e45e05f88e593b64e,conv-41,45,32000,Would John be open to moving to another country?,3,other,f0bc0a90e9b05f46b9fd7cef299d4796acba1a8334cc777183b21078f3f13b9a,TIE_MISS,NOT_APPLICABLE,195,197,197,ABSENT
6c16f32fb892ddbc30e3e5634c866df598de30e09a47b7163d028d1bcce553d7,conv-41,46,16000,When did Maria go hiking with her church friends?,2,targeted,93827aac53cfdfa2656363a76780047adee29bc35c2173386d4563240b08ece1,TIE_COMPLETE,NOT_APPLICABLE,17,6,26,INITIAL_RELEVANCE
6c16f32fb892ddbc30e3e5634c866df598de30e09a47b7163d028d1bcce553d7,conv-41,46,32000,When did Maria go hiking with her church friends?,2,targeted,93827aac53cfdfa2656363a76780047adee29bc35c2173386d4563240b08ece1,TIE_COMPLETE,NOT_APPLICABLE,17,6,26,INITIAL_RELEVANCE
7e400493e1f8e110a1b73d407bc503727fec99b6df5446d27f7a5b721cbd09a8,conv-41,47,16000,What exercises has John done?,1,breadth,29fc15d78dffc2908fef8b675032427a1f73a896dcb23179bd12c746c39c80e9,TIE_COMPLETE,NOT_APPLICABLE,1,2,1,INITIAL_RELEVANCE
7e400493e1f8e110a1b73d407bc503727fec99b6df5446d27f7a5b721cbd09a8,conv-41,47,16000,What exercises has John done?,1,breadth,9eb00b1ddad73b5c75ec74d93081256246f1d68d334bc923ac353ee54b76eeb0,TIE_COMPLETE,NOT_APPLICABLE,8,1,15,INITIAL_RELEVANCE
7e400493e1f8e110a1b73d407bc503727fec99b6df5446d27f7a5b721cbd09a8,conv-41,47,16000,What exercises has John done?,1,breadth,cdaeb04364c8a4431a46b27cf2c55d73ffa1f8454588d01412ecc0da0d4a2443,TIE_COMPLETE,NOT_APPLICABLE,5,8,11,INITIAL_RELEVANCE
