question_id,sample_id,source_index,question,category,population,carrier_count,session_count,structure,flags,complete_16000,evidence_delivered_16000,miss_state_16000,dense_relation_16000,association_16000,complete_32000,evidence_delivered_32000,miss_state_32000,dense_relation_32000,association_32000,longitudinal
142f8efd427fdd8459c9fd28efc8d8cbdbbe64fa5a726146d5fc8091e67fb55e,conv-41,76,Why did John decide to run for office again?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,CAUSAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
0625ad6d87d8c423aaaee7b3b0d12b1f8e31dced50e08add28f0d66c65cc08bb,conv-41,77,"What activity did John's colleague, Rob, invite him to?",4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
3f26fecb7b8c7850ea71efbec39c056f371ed3c2e1824097de6da2ee1e698b66,conv-41,78,What is the name of John's one-year-old child?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
da4aa2928cfec937c75583ec57a16ecc35e80932f488f8c16b9c7886dd0ed6e4,conv-41,79,How often does John take his kids to the park?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
dd781c027b4579dc16f719ceb577c9c8a84b8b2a96151316914f6df1327b8939,conv-41,80,What did Maria make for her home to remind her of a trip to England?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
c9e114ff54b2acd2f002de9314a2ba1e352f777440ea5367ae21264ee9bbf9fb,conv-41,81,Where did Maria get the idea for the castle shadow box in her home?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,LOCATION,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
270e24fc0edb6f8c11f9c46ddebe26dd4ab7a97aad9365370d8503926e4f7f9f,conv-41,82,What did John receive a certificate for?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,False,0,ZERO_EVIDENCE,LOSS,CC80_ONLY,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,RESCUED_AT_32K
36e03f6119fd601b7d3a76eef64c239c6b07f92f262412f987797abb20961b06,conv-41,83,What areas is John particularly interested in for policymaking?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
190d7ceef48018a21395a1e9dae0b0eb0b009a9df899038c7eae7223557f00f0,conv-41,84,"What did Maria participate in last weekend before April 10, 2023?",4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
a94a6c814011f43ed0fe862ec77997bdf8f6a04b7141e24354b68cf1b4363fec,conv-41,85,What event did John volunteer at last weekend?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,GAIN,CC80_ONLY,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
73dc27d967492533037784ea587ddba6841f0d639d7b5e409c8b524c7c680905,conv-41,86,What did John do that put a strain on his wallet?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
e80a8cb12ba7e3039ed40c8efdc5fb9da4d3e878b7f5b519593a016d5951a072,conv-41,87,Where did John explore on a road trip last year?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL|LOCATION,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
c456233af3ac59ee17409dc0a2d55e26cbf460c0b646ad354d1692f6d74c5bff,conv-41,88,What topic has John been blogging about recently?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
4100ab9797d09aa73ead8fc898286227a663d5ea1e77b6dcb5880834a5276bd9,conv-41,89,Why did John start blogging about politics and policies?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,CAUSAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
1901350b68c5ddfe6c042552a7fcba09fa48459c221fba1a4fe1ca46e3b3943b,conv-41,90,What was the focus of John's recent research and writing on his blog?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,False,0,ZERO_EVIDENCE,TIE_MISS,NOT_APPLICABLE,False,0,ZERO_EVIDENCE,TIE_MISS,NOT_APPLICABLE,PERSISTENT_MISS
1bfdd0785118525b71ee4a4f7a260ca8198f9f47f7aea0cbb966acbedca16fae,conv-41,91,What did John attend with his colleagues in March 2023?,2,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
3fc421c922311fbcd561baacb0a3e2392686093904f25d7f0bd432b52c446699,conv-41,92,How often does John work out with his family?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
c999400bebd41b668faa6c0b86f43a7bc022aee773fc5b75173731a01ed379a5,conv-41,93,How has John's fitness improved since starting boot camps with his family?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
9389c8d0e05c3e5300d9e079cb05b661ab96e470bdd216f02137729461b2ebb8,conv-41,94,What kind of food did Maria have on her dinner spread iwth her mother?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
4f8879b30ded93074f60074c056eddf69906ea51e349e828893a70f3dff6cd8d,conv-41,95,What activity did Maria and her mom do together in May 2023?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,False,0,ZERO_EVIDENCE,TIE_MISS,NOT_APPLICABLE,True,1,COMPLETE,GAIN,CC80_ONLY,RESCUED_AT_32K
fa6d171e774db5f02bb24e1054b0bae761a2e1bda96f2550e382c6ec3f677c37,conv-41,96,What did Maria do to feel closer to a community and her faith?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
e39619590c52e3edde97544e3bdd79e48ad166acf387110c0658f350d1c692cd,conv-41,97,Why did Maria join a nearby church recently?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,CAUSAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
b2712f58b2f615d0a6001547951bd2dbe64c89f0a1f1dfb7d9b18b5d5c0f3627,conv-41,98,What did John host for the veterans in May 2023 as part of the project?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
26b8fee9bc82a4fa532b85ea3d8323b8fa42b0d5ddcdec10f430a0a072591001,conv-41,99,What did John and the veterans do during the small party?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
55182db2ad04e61ecc6cd0f3979e66b93865f94a17333ff0c8e5ed980785c2b4,conv-41,100,What emotions did John feel during the small party with the veterans?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
efd88595b29517e3b1c2d7400bb31442c5abef8727bbd934bb448bdfa44a595e,conv-41,101,"What event is Maria getting ready for at the shelter on May 25, 2023?",4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
58d85e4977b631800845043bce927d9012751c51d39e62521802a28e9a80a3db,conv-41,102,What does Maria need to spread the word about for the fundraiser for the volunteer shelter?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
168e1703c86018a1f83258cfcdd4ddbe50daff459aa968466f4736267465c34d,conv-41,103,"What was the name of the pet that John had to say goodbye to on 3 June, 2023?",4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
2693c3a4e9e1cd94497c328a0f831b5f9b5e688f463449cedd3be453299c2c6f,conv-41,104,How long was Max a part of John's family?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
3d884027b11bb5693383321ad96a7223d78e1fe68c2be5a3e9daf30c97bc1ff4,conv-41,105,How does John plan to honor the memories of his beloved pet?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
51a61d6ba9ea63725cba397d1854b772c98592406ce731e1f080534e7bf4d8fa,conv-41,106,What important values does John want to teach his kids through adopting a rescue dog?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
3dd422c28b15bfc7532e5ec1ed43d7bd98d2a59d75d9e84e80e7ec4481683e4a,conv-41,107,"What new activity did Maria start recently, as mentioned on 3 June, 2023?",4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,False,0,ZERO_EVIDENCE,TIE_MISS,NOT_APPLICABLE,False,0,ZERO_EVIDENCE,TIE_MISS,NOT_APPLICABLE,PERSISTENT_MISS
4a7934decfbe4693843354b50d8dbd3395a6362f3e0d662986b491e915769e84,conv-41,108,What did Maria say it was like being at the waterfall in Oregon?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
0f6a656c4dd3a6d4c4aa74e40629357576ea65b5af802261f6b8069a05a870bf,conv-41,109,What does Maria say she feels when doing upside-down yoga poses?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
5be306aecff5ccc9b741c7e7c0dffc398351e3df3d221cd179c815ee2daac36a,conv-41,110,"What exciting news did Maria share on 16 June, 2023?",4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
954a729e44a3de6ab20353a0bfd52a97d9a89029e0ada71346146f442b142c55,conv-41,111,What yoga activity has Maria been trying to improve her strength and endurance?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
7b74888385d4318f7cdd5fcf18fb27921ede95b137677aa6e4446d7934ca1dba,conv-41,112,What did John recently get promoted to?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
5688d1d9e3dfaacf902380b394609b040b826b533cdc91503dbacc66bce2c246,conv-41,113,What was one of the biggest challenges John faced in his journey to becoming assistant manager?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
b84295b60ece1edc0542fc349f3a67ca39a2e0b1d356bdc17a689377141f06ff,conv-41,114,How does John describe the support he received during his journey to becoming assistant manager?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
ae828f6cfb3bf753e9d1f333795935d8056b1d7fc9908a14a9106751fb08bf18,conv-41,115,What kind of event did John and his family attend in June 2023?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
90d626053cf2bc0a67337fc7e441359538659b1e6d7cade9a19274e971a10ead,conv-41,116,Why did Maria need to help her cousin find a new place to live?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,LOCATION|CAUSAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
bc76f5144509b3b0571b40f1851b25f4ac54d12bfface698d23a4e8c2fa658a5,conv-41,117,What event did John participate in to show support for veterans' rights?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
d92f9fbdcbf177c769957466731e88da32930795f9498bc4280fc1f75bd6f3d2,conv-41,118,What inspired John to join the marching event for veterans' rights?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
455a52ad1b469fbf334c134723110e97df123f0560d5ea33f3d78a8eb58d6f72,conv-41,119,How often does John get to see sunsets like the one he shared with Maria?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,False,0,ZERO_EVIDENCE,LOSS,A3_ONLY,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,RESCUED_AT_32K
5bc367eaaa7bb61a4f410d68d26d34cd59bdbd705bbc41dcb4d57d95386c4d4c,conv-41,120,"What natural disaster affected John's old area on 7 July, 2023?",4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
a6854d1746ee25222851a01a93285abbfb39d0514ee85587d22941368c099223,conv-41,121,How did the flood impact the homes in John's old area?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
cf05ff64213e09272cd0e5b7cd6776c449f2965300d00f17a893e654f6319ff2,conv-41,122,"What motivated Maria and John to discuss potential solutions for their community on 7 July, 2023?",4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
74fbd599bce6be2c928b523e49470449db883a0c82d2f8450c1139bd5cc0898a,conv-41,123,"What did Maria plan to do later on the evening of 7 July, 2023?",4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
84ef28a5108a343b3a3ff3bf27ab5b2deacad234e97573386015853d25b2f24f,conv-41,124,What kind of activities did Maria do at the picnic with her church friends?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
b7e90f46d89e8bccb1cce16cf45690c5a26c021ebc3373d54727e79bbfb93b75,conv-41,125,What does John appreciate about the veteran's hospital visit?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
406164621957eae559dfe03d81c3b82784e7e33dafe24a2450952ea16d2881f1,conv-41,126,What did John take away from visiting the veteran's hospital?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
2210b772f786d52f146c4a8cf239de8716df204a78df574fa5e5bd38e8bf83ba,conv-41,127,Why did John feel inspired to join the military after the visit to the hospital?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL|CAUSAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
b1e545e542ad874b3564a7412dbfd23eb1856839aacaef6b8fd4c4dea0abd130,conv-41,128,In what activity did Maria and her church friends participate in July 2023?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,False,0,ZERO_EVIDENCE,TIE_MISS,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,RESCUED_AT_32K
1c5c0dd076e28e81101b18fef840034a172a3780a7010f61f51f6a03d08a282c,conv-41,129,What does John think about trying new classes at the yoga studio?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
604b382a0da45c11954c71fb40ddd4510228b7118e916d2cadbc736e07b5f35a,conv-41,130,Which activity has John done apart from yoga at the studio?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,ENUMERATION,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
d62bca93ff7c87776e395d7455366fbf1db749dce1ed2dfb3a723362caa27519,conv-41,131,"What community service did Maria mention that she was involved in on 31 July, 2023?",4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
bd6478ce3e8c00f635373de5654890be76bf0a5bb0c674eb38573ca3ebda2442,conv-41,132,How did Maria start volunteering at the homeless shelter?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
858b453cb8aa44d715378ad5072017facdd6c4385bcdabb84701c313be491391,conv-41,133,"What did John do the week before August 3, 2023 involving his kids?",4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,GAIN,CC80_ONLY,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
844db0408d7aa28edc4c2b59d01a9db9cbe2987e0244fdba0f3c3e3d063680ed,conv-41,134,How did John describe his kids' reaction at the military memorial?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
c7acb34275e7aa836fe52f2794afff19d0e499233d297c9367a4759d4ea78e4c,conv-41,135,Why does Maria think it's important for younger generations to visit military memorials?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,CAUSAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
956f0a351bdc18fea75fe7faafda94f1788d8bdaa9629ca1733c461ce1d6dc1a,conv-41,136,What does John believe is important for children regarding veterans?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
4f8e31dcaefc3c934e771b2ac4cea561b675a06556ea8c98292f560a6ac44a89,conv-41,137,What happened to John's job in August 2023?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
6985d96286902572e3266d9e8097b60dc94c50d9ab0a32301c39807b01d91962,conv-41,138,What activity did Maria take up with her friends from church in August 2023?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
2b96ef9d564aba43af0eeb5f2c664eda7e5d8487058ba11b1530556bb3968726,conv-41,139,What did John do to help his community last year in his hometown?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
12ff873895417b2b8738f301446f00e2af219622d38e45861687a1590889bec0,conv-41,140,What cause did the 5K charity run organized by John support?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,CAUSAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
e072a917b5401119f3dc128050485a770577c7b50f931a33f29801f058595c52,conv-41,141,Who did John work with to raise awareness and funds for victims of domestic abuse?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
5ce987b031ceffbef4e82fe93d8d06b637164c5759c241b70c2bfd7918e3a326,conv-41,142,What recognition did Maria receive at the homeless shelter in August 2023?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
76689bd66bb41eb3f520ab59664732101aaf3b1495e54340df0e3dec2adc0ffc,conv-41,143,"What is the name of Maria's puppy she got two weeks before August 11, 2023?",4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
9101305a13ff15c7ff886d67c3c346648c6aba6e4ec90ae10a2b472fdd7991b2,conv-41,144,What activity did John and Max enjoy together last summer?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
f848857d4cb60049328de9ac467b8d7b4ca90a22a1cddfc915c6c213c964e218,conv-41,145,How does John describe the camping trip with Max?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
1b92581f7da6b206bd50389c0a92c6f332aeb24924ece4d4941c952da46001da,conv-41,146,Why does John say he feels stuck and questioning his decisions and goals?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,CAUSAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
1570ed55c4d52662abd88063612ba29dd837e9c54087d855b6369874db8cc160,conv-41,147,What is the name of Maria's second puppy?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
1a87e8b261ff7b06b8dd541a2ad7669f60d31cc5155664d0f57ec40d42eebe07,conv-41,148,How is Maria's new puppy adjusting to its new home?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
