configuration_id,question,turn,item,committed_available,candidate_available,preserved
A3_l0.5_r0.5_k08,Q5,116,lead white,True,True,True
A3_l0.5_r0.5_k08,Q5,116,ultramarine glaze,True,True,True
A3_l0.5_r0.5_k08,Q6,117,giuliano della rovere,True,True,True
A3_l0.5_r0.5_k08,Q6,117,pope julius ii,False,True,True
A3_l0.5_r0.5_k08,Q7,118,vampyroteuthis infernalis,True,True,True
A3_l0.5_r0.5_k08,Q7,118,kenji watanabe,True,True,True
A3_l0.5_r0.5_k08,Q7,118,600,True,True,True
A3_l0.5_r0.5_k08,Q7,118,900,True,True,True
A3_l0.5_r0.5_k08,Q7,118,marine snow,True,True,True
A3_l0.5_r0.5_k08,Q8,119,photophores,True,True,True
A3_l0.5_r0.5_k08,Q8,119,mantle margin,True,True,True
A3_l0.5_r0.5_k08,Q10,118,vampyroteuthis infernalis,True,True,True
A3_l0.5_r0.5_k08,Q10,118,kenji watanabe,True,True,True
A3_l0.5_r0.5_k16,Q1,112,847,True,True,True
A3_l0.5_r0.5_k16,Q1,112,s460ml,True,True,True
A3_l0.5_r0.5_k16,Q2,113,anara bekova,True,True,True
A3_l0.5_r0.5_k16,Q2,113,92.4,True,True,True
A3_l0.5_r0.5_k16,Q4,115,annunciation of forli,False,True,True
A3_l0.5_r0.5_k16,Q4,115,melozzo da forli,False,True,True
A3_l0.5_r0.5_k16,Q4,115,giuliano della rovere,False,True,True
A3_l0.5_r0.5_k16,Q4,115,1483,False,True,True
A3_l0.5_r0.5_k16,Q5,116,lead white,True,True,True
A3_l0.5_r0.5_k16,Q5,116,ultramarine glaze,True,True,True
A3_l0.5_r0.5_k16,Q6,117,giuliano della rovere,True,True,True
A3_l0.5_r0.5_k16,Q6,117,pope julius ii,False,True,True
A3_l0.5_r0.5_k16,Q7,118,vampyroteuthis infernalis,True,True,True
A3_l0.5_r0.5_k16,Q7,118,kenji watanabe,True,True,True
A3_l0.5_r0.5_k16,Q7,118,600,True,True,True
A3_l0.5_r0.5_k16,Q7,118,900,True,True,True
A3_l0.5_r0.5_k16,Q7,118,marine snow,True,True,True
A3_l0.5_r0.5_k16,Q8,119,photophores,True,True,True
A3_l0.5_r0.5_k16,Q8,119,mantle margin,True,True,True
A3_l0.5_r0.5_k16,Q10,118,vampyroteuthis infernalis,True,True,True
A3_l0.5_r0.5_k16,Q10,118,kenji watanabe,True,True,True
A3_l0.5_r1.0_k02,Q1,112,847,True,True,True
A3_l0.5_r1.0_k02,Q1,112,s460ml,True,True,True
A3_l0.5_r1.0_k02,Q2,113,anara bekova,True,True,True
A3_l0.5_r1.0_k02,Q2,113,92.4,True,True,True
A3_l0.5_r1.0_k02,Q4,115,annunciation of forli,False,True,True
A3_l0.5_r1.0_k02,Q4,115,melozzo da forli,False,True,True
A3_l0.5_r1.0_k02,Q4,115,giuliano della rovere,False,True,True
A3_l0.5_r1.0_k02,Q4,115,1483,False,True,True
A3_l0.5_r1.0_k02,Q5,116,lead white,True,True,True
A3_l0.5_r1.0_k02,Q5,116,ultramarine glaze,True,True,True
A3_l0.5_r1.0_k02,Q6,117,giuliano della rovere,True,True,True
A3_l0.5_r1.0_k02,Q6,117,pope julius ii,False,True,True
A3_l0.5_r1.0_k02,Q7,118,vampyroteuthis infernalis,True,True,True
A3_l0.5_r1.0_k02,Q7,118,kenji watanabe,True,True,True
A3_l0.5_r1.0_k02,Q7,118,600,True,True,True
A3_l0.5_r1.0_k02,Q7,118,900,True,True,True
A3_l0.5_r1.0_k02,Q7,118,marine snow,True,True,True
A3_l0.5_r1.0_k02,Q8,119,photophores,True,True,True
A3_l0.5_r1.0_k02,Q8,119,mantle margin,True,True,True
A3_l0.5_r1.0_k02,Q10,118,vampyroteuthis infernalis,True,True,True
A3_l0.5_r1.0_k02,Q10,118,kenji watanabe,True,True,True
A3_l0.5_r1.0_k04,Q1,112,847,True,True,True
A3_l0.5_r1.0_k04,Q1,112,s460ml,True,True,True
A3_l0.5_r1.0_k04,Q2,113,anara bekova,True,True,True
A3_l0.5_r1.0_k04,Q2,113,92.4,True,True,True
A3_l0.5_r1.0_k04,Q4,115,annunciation of forli,False,True,True
A3_l0.5_r1.0_k04,Q4,115,melozzo da forli,False,True,True
A3_l0.5_r1.0_k04,Q4,115,giuliano della rovere,False,True,True
A3_l0.5_r1.0_k04,Q4,115,1483,False,True,True
A3_l0.5_r1.0_k04,Q5,116,lead white,True,True,True
A3_l0.5_r1.0_k04,Q5,116,ultramarine glaze,True,True,True
A3_l0.5_r1.0_k04,Q6,117,giuliano della rovere,True,True,True
A3_l0.5_r1.0_k04,Q6,117,pope julius ii,False,True,True
A3_l0.5_r1.0_k04,Q7,118,vampyroteuthis infernalis,True,True,True
A3_l0.5_r1.0_k04,Q7,118,kenji watanabe,True,True,True
A3_l0.5_r1.0_k04,Q7,118,600,True,True,True
A3_l0.5_r1.0_k04,Q7,118,900,True,True,True
A3_l0.5_r1.0_k04,Q7,118,marine snow,True,True,True
A3_l0.5_r1.0_k04,Q8,119,photophores,True,True,True
A3_l0.5_r1.0_k04,Q8,119,mantle margin,True,True,True
A3_l0.5_r1.0_k04,Q10,118,vampyroteuthis infernalis,True,True,True
A3_l0.5_r1.0_k04,Q10,118,kenji watanabe,True,True,True
A3_l0.5_r1.0_k08,Q1,112,847,True,True,True
A3_l0.5_r1.0_k08,Q1,112,s460ml,True,True,True
A3_l0.5_r1.0_k08,Q2,113,anara bekova,True,True,True
A3_l0.5_r1.0_k08,Q2,113,92.4,True,True,True
A3_l0.5_r1.0_k08,Q4,115,annunciation of forli,False,True,True
A3_l0.5_r1.0_k08,Q4,115,melozzo da forli,False,True,True
A3_l0.5_r1.0_k08,Q4,115,giuliano della rovere,False,True,True
A3_l0.5_r1.0_k08,Q4,115,1483,False,True,True
A3_l0.5_r1.0_k08,Q5,116,lead white,True,True,True
A3_l0.5_r1.0_k08,Q5,116,ultramarine glaze,True,True,True
A3_l0.5_r1.0_k08,Q6,117,giuliano della rovere,True,True,True
A3_l0.5_r1.0_k08,Q6,117,pope julius ii,False,True,True
A3_l0.5_r1.0_k08,Q7,118,vampyroteuthis infernalis,True,True,True
A3_l0.5_r1.0_k08,Q7,118,kenji watanabe,True,True,True
A3_l0.5_r1.0_k08,Q7,118,600,True,True,True
A3_l0.5_r1.0_k08,Q7,118,900,True,True,True
A3_l0.5_r1.0_k08,Q7,118,marine snow,True,True,True
A3_l0.5_r1.0_k08,Q8,119,photophores,True,True,True
A3_l0.5_r1.0_k08,Q8,119,mantle margin,True,True,True
A3_l0.5_r1.0_k08,Q10,118,vampyroteuthis infernalis,True,True,True
A3_l0.5_r1.0_k08,Q10,118,kenji watanabe,True,True,True
A3_l0.5_r1.0_k16,Q1,112,847,True,True,True
A3_l0.5_r1.0_k16,Q1,112,s460ml,True,True,True
A3_l0.5_r1.0_k16,Q2,113,anara bekova,True,True,True
A3_l0.5_r1.0_k16,Q2,113,92.4,True,True,True
A3_l0.5_r1.0_k16,Q4,115,annunciation of forli,False,True,True
A3_l0.5_r1.0_k16,Q4,115,melozzo da forli,False,True,True
A3_l0.5_r1.0_k16,Q4,115,giuliano della rovere,False,True,True
A3_l0.5_r1.0_k16,Q4,115,1483,False,True,True
A3_l0.5_r1.0_k16,Q5,116,lead white,True,True,True
A3_l0.5_r1.0_k16,Q5,116,ultramarine glaze,True,True,True
A3_l0.5_r1.0_k16,Q6,117,giuliano della rovere,True,True,True
A3_l0.5_r1.0_k16,Q6,117,pope julius ii,False,True,True
A3_l0.5_r1.0_k16,Q7,118,vampyroteuthis infernalis,True,True,True
A3_l0.5_r1.0_k16,Q7,118,kenji watanabe,True,True,True
A3_l0.5_r1.0_k16,Q7,118,600,True,True,True
A3_l0.5_r1.0_k16,Q7,118,900,True,True,True
A3_l0.5_r1.0_k16,Q7,118,marine snow,True,True,True
A3_l0.5_r1.0_k16,Q8,119,photophores,True,True,True
A3_l0.5_r1.0_k16,Q8,119,mantle margin,True,True,True
A3_l0.5_r1.0_k16,Q10,118,vampyroteuthis infernalis,True,True,True
A3_l0.5_r1.0_k16,Q10,118,kenji watanabe,True,True,True
A3_l0.6_r0.0_k02,Q1,112,847,True,True,True
A3_l0.6_r0.0_k02,Q1,112,s460ml,True,True,True
A3_l0.6_r0.0_k02,Q2,113,anara bekova,True,True,True
A3_l0.6_r0.0_k02,Q2,113,92.4,True,True,True
A3_l0.6_r0.0_k02,Q4,115,annunciation of forli,False,True,True
A3_l0.6_r0.0_k02,Q4,115,melozzo da forli,False,True,True
A3_l0.6_r0.0_k02,Q4,115,giuliano della rovere,False,True,True
A3_l0.6_r0.0_k02,Q4,115,1483,False,True,True
A3_l0.6_r0.0_k02,Q5,116,lead white,True,True,True
A3_l0.6_r0.0_k02,Q5,116,ultramarine glaze,True,True,True
A3_l0.6_r0.0_k02,Q6,117,giuliano della rovere,True,True,True
A3_l0.6_r0.0_k02,Q6,117,pope julius ii,False,True,True
A3_l0.6_r0.0_k02,Q7,118,vampyroteuthis infernalis,True,True,True
A3_l0.6_r0.0_k02,Q7,118,kenji watanabe,True,True,True
A3_l0.6_r0.0_k02,Q7,118,600,True,True,True
A3_l0.6_r0.0_k02,Q7,118,900,True,True,True
A3_l0.6_r0.0_k02,Q7,118,marine snow,True,True,True
A3_l0.6_r0.0_k02,Q8,119,photophores,True,True,True
A3_l0.6_r0.0_k02,Q8,119,mantle margin,True,True,True
A3_l0.6_r0.0_k02,Q10,118,vampyroteuthis infernalis,True,True,True
A3_l0.6_r0.0_k02,Q10,118,kenji watanabe,True,True,True
A3_l0.6_r0.0_k04,Q1,112,847,True,True,True
A3_l0.6_r0.0_k04,Q1,112,s460ml,True,True,True
A3_l0.6_r0.0_k04,Q2,113,anara bekova,True,True,True
A3_l0.6_r0.0_k04,Q2,113,92.4,True,True,True
A3_l0.6_r0.0_k04,Q4,115,annunciation of forli,False,True,True
A3_l0.6_r0.0_k04,Q4,115,melozzo da forli,False,True,True
A3_l0.6_r0.0_k04,Q4,115,giuliano della rovere,False,True,True
A3_l0.6_r0.0_k04,Q4,115,1483,False,True,True
A3_l0.6_r0.0_k04,Q5,116,lead white,True,True,True
A3_l0.6_r0.0_k04,Q5,116,ultramarine glaze,True,True,True
A3_l0.6_r0.0_k04,Q6,117,giuliano della rovere,True,True,True
A3_l0.6_r0.0_k04,Q6,117,pope julius ii,False,True,True
A3_l0.6_r0.0_k04,Q7,118,vampyroteuthis infernalis,True,True,True
A3_l0.6_r0.0_k04,Q7,118,kenji watanabe,True,True,True
A3_l0.6_r0.0_k04,Q7,118,600,True,True,True
A3_l0.6_r0.0_k04,Q7,118,900,True,True,True
A3_l0.6_r0.0_k04,Q7,118,marine snow,True,True,True
A3_l0.6_r0.0_k04,Q8,119,photophores,True,True,True
A3_l0.6_r0.0_k04,Q8,119,mantle margin,True,True,True
A3_l0.6_r0.0_k04,Q10,118,vampyroteuthis infernalis,True,True,True
A3_l0.6_r0.0_k04,Q10,118,kenji watanabe,True,True,True
A3_l0.6_r0.0_k08,Q1,112,847,True,True,True
A3_l0.6_r0.0_k08,Q1,112,s460ml,True,True,True
A3_l0.6_r0.0_k08,Q2,113,anara bekova,True,True,True
A3_l0.6_r0.0_k08,Q2,113,92.4,True,True,True
A3_l0.6_r0.0_k08,Q4,115,annunciation of forli,False,True,True
A3_l0.6_r0.0_k08,Q4,115,melozzo da forli,False,True,True
A3_l0.6_r0.0_k08,Q4,115,giuliano della rovere,False,True,True
A3_l0.6_r0.0_k08,Q4,115,1483,False,True,True
A3_l0.6_r0.0_k08,Q5,116,lead white,True,True,True
A3_l0.6_r0.0_k08,Q5,116,ultramarine glaze,True,True,True
A3_l0.6_r0.0_k08,Q6,117,giuliano della rovere,True,True,True
A3_l0.6_r0.0_k08,Q6,117,pope julius ii,False,True,True
A3_l0.6_r0.0_k08,Q7,118,vampyroteuthis infernalis,True,True,True
A3_l0.6_r0.0_k08,Q7,118,kenji watanabe,True,True,True
A3_l0.6_r0.0_k08,Q7,118,600,True,True,True
A3_l0.6_r0.0_k08,Q7,118,900,True,True,True
A3_l0.6_r0.0_k08,Q7,118,marine snow,True,True,True
A3_l0.6_r0.0_k08,Q8,119,photophores,True,True,True
A3_l0.6_r0.0_k08,Q8,119,mantle margin,True,True,True
A3_l0.6_r0.0_k08,Q10,118,vampyroteuthis infernalis,True,True,True
A3_l0.6_r0.0_k08,Q10,118,kenji watanabe,True,True,True
A3_l0.6_r0.0_k16,Q1,112,847,True,True,True
A3_l0.6_r0.0_k16,Q1,112,s460ml,True,True,True
A3_l0.6_r0.0_k16,Q2,113,anara bekova,True,True,True
A3_l0.6_r0.0_k16,Q2,113,92.4,True,True,True
A3_l0.6_r0.0_k16,Q4,115,annunciation of forli,False,True,True
A3_l0.6_r0.0_k16,Q4,115,melozzo da forli,False,True,True
A3_l0.6_r0.0_k16,Q4,115,giuliano della rovere,False,True,True
A3_l0.6_r0.0_k16,Q4,115,1483,False,True,True
A3_l0.6_r0.0_k16,Q5,116,lead white,True,True,True
A3_l0.6_r0.0_k16,Q5,116,ultramarine glaze,True,True,True
A3_l0.6_r0.0_k16,Q6,117,giuliano della rovere,True,True,True
A3_l0.6_r0.0_k16,Q6,117,pope julius ii,False,True,True
A3_l0.6_r0.0_k16,Q7,118,vampyroteuthis infernalis,True,True,True
A3_l0.6_r0.0_k16,Q7,118,kenji watanabe,True,True,True
A3_l0.6_r0.0_k16,Q7,118,600,True,True,True
A3_l0.6_r0.0_k16,Q7,118,900,True,True,True
A3_l0.6_r0.0_k16,Q7,118,marine snow,True,True,True
A3_l0.6_r0.0_k16,Q8,119,photophores,True,True,True
A3_l0.6_r0.0_k16,Q8,119,mantle margin,True,True,True
A3_l0.6_r0.0_k16,Q10,118,vampyroteuthis infernalis,True,True,True
A3_l0.6_r0.0_k16,Q10,118,kenji watanabe,True,True,True
A3_l0.6_r0.5_k02,Q1,112,847,True,True,True
A3_l0.6_r0.5_k02,Q1,112,s460ml,True,True,True
A3_l0.6_r0.5_k02,Q2,113,anara bekova,True,True,True
A3_l0.6_r0.5_k02,Q2,113,92.4,True,True,True
A3_l0.6_r0.5_k02,Q4,115,annunciation of forli,False,True,True
A3_l0.6_r0.5_k02,Q4,115,melozzo da forli,False,True,True
A3_l0.6_r0.5_k02,Q4,115,giuliano della rovere,False,True,True
A3_l0.6_r0.5_k02,Q4,115,1483,False,True,True
A3_l0.6_r0.5_k02,Q5,116,lead white,True,True,True
A3_l0.6_r0.5_k02,Q5,116,ultramarine glaze,True,True,True
A3_l0.6_r0.5_k02,Q6,117,giuliano della rovere,True,True,True
A3_l0.6_r0.5_k02,Q6,117,pope julius ii,False,True,True
A3_l0.6_r0.5_k02,Q7,118,vampyroteuthis infernalis,True,True,True
A3_l0.6_r0.5_k02,Q7,118,kenji watanabe,True,True,True
A3_l0.6_r0.5_k02,Q7,118,600,True,True,True
A3_l0.6_r0.5_k02,Q7,118,900,True,True,True
A3_l0.6_r0.5_k02,Q7,118,marine snow,True,True,True
A3_l0.6_r0.5_k02,Q8,119,photophores,True,True,True
A3_l0.6_r0.5_k02,Q8,119,mantle margin,True,True,True
A3_l0.6_r0.5_k02,Q10,118,vampyroteuthis infernalis,True,True,True
A3_l0.6_r0.5_k02,Q10,118,kenji watanabe,True,True,True
A3_l0.6_r0.5_k04,Q1,112,847,True,True,True
A3_l0.6_r0.5_k04,Q1,112,s460ml,True,True,True
A3_l0.6_r0.5_k04,Q2,113,anara bekova,True,True,True
A3_l0.6_r0.5_k04,Q2,113,92.4,True,True,True
A3_l0.6_r0.5_k04,Q4,115,annunciation of forli,False,True,True
A3_l0.6_r0.5_k04,Q4,115,melozzo da forli,False,True,True
A3_l0.6_r0.5_k04,Q4,115,giuliano della rovere,False,True,True
A3_l0.6_r0.5_k04,Q4,115,1483,False,True,True
A3_l0.6_r0.5_k04,Q5,116,lead white,True,True,True
A3_l0.6_r0.5_k04,Q5,116,ultramarine glaze,True,True,True
A3_l0.6_r0.5_k04,Q6,117,giuliano della rovere,True,True,True
A3_l0.6_r0.5_k04,Q6,117,pope julius ii,False,True,True
A3_l0.6_r0.5_k04,Q7,118,vampyroteuthis infernalis,True,True,True
A3_l0.6_r0.5_k04,Q7,118,kenji watanabe,True,True,True
A3_l0.6_r0.5_k04,Q7,118,600,True,True,True
A3_l0.6_r0.5_k04,Q7,118,900,True,True,True
A3_l0.6_r0.5_k04,Q7,118,marine snow,True,True,True
A3_l0.6_r0.5_k04,Q8,119,photophores,True,True,True
A3_l0.6_r0.5_k04,Q8,119,mantle margin,True,True,True
A3_l0.6_r0.5_k04,Q10,118,vampyroteuthis infernalis,True,True,True
A3_l0.6_r0.5_k04,Q10,118,kenji watanabe,True,True,True
A3_l0.6_r0.5_k08,Q1,112,847,True,True,True
A3_l0.6_r0.5_k08,Q1,112,s460ml,True,True,True
A3_l0.6_r0.5_k08,Q2,113,anara bekova,True,True,True
A3_l0.6_r0.5_k08,Q2,113,92.4,True,True,True
A3_l0.6_r0.5_k08,Q4,115,annunciation of forli,False,True,True
A3_l0.6_r0.5_k08,Q4,115,melozzo da forli,False,True,True
A3_l0.6_r0.5_k08,Q4,115,giuliano della rovere,False,True,True
A3_l0.6_r0.5_k08,Q4,115,1483,False,True,True
A3_l0.6_r0.5_k08,Q5,116,lead white,True,True,True
A3_l0.6_r0.5_k08,Q5,116,ultramarine glaze,True,True,True
A3_l0.6_r0.5_k08,Q6,117,giuliano della rovere,True,True,True
A3_l0.6_r0.5_k08,Q6,117,pope julius ii,False,True,True
A3_l0.6_r0.5_k08,Q7,118,vampyroteuthis infernalis,True,True,True
A3_l0.6_r0.5_k08,Q7,118,kenji watanabe,True,True,True
A3_l0.6_r0.5_k08,Q7,118,600,True,True,True
A3_l0.6_r0.5_k08,Q7,118,900,True,True,True
A3_l0.6_r0.5_k08,Q7,118,marine snow,True,True,True
A3_l0.6_r0.5_k08,Q8,119,photophores,True,True,True
A3_l0.6_r0.5_k08,Q8,119,mantle margin,True,True,True
A3_l0.6_r0.5_k08,Q10,118,vampyroteuthis infernalis,True,True,True
A3_l0.6_r0.5_k08,Q10,118,kenji watanabe,True,True,True
A3_l0.6_r0.5_k16,Q1,112,847,True,True,True
A3_l0.6_r0.5_k16,Q1,112,s460ml,True,True,True
A3_l0.6_r0.5_k16,Q2,113,anara bekova,True,True,True
A3_l0.6_r0.5_k16,Q2,113,92.4,True,True,True
A3_l0.6_r0.5_k16,Q4,115,annunciation of forli,False,True,True
A3_l0.6_r0.5_k16,Q4,115,melozzo da forli,False,True,True
A3_l0.6_r0.5_k16,Q4,115,giuliano della rovere,False,True,True
A3_l0.6_r0.5_k16,Q4,115,1483,False,True,True
A3_l0.6_r0.5_k16,Q5,116,lead white,True,True,True
A3_l0.6_r0.5_k16,Q5,116,ultramarine glaze,True,True,True
A3_l0.6_r0.5_k16,Q6,117,giuliano della rovere,True,True,True
A3_l0.6_r0.5_k16,Q6,117,pope julius ii,False,True,True
A3_l0.6_r0.5_k16,Q7,118,vampyroteuthis infernalis,True,True,True
A3_l0.6_r0.5_k16,Q7,118,kenji watanabe,True,True,True
A3_l0.6_r0.5_k16,Q7,118,600,True,True,True
A3_l0.6_r0.5_k16,Q7,118,900,True,True,True
A3_l0.6_r0.5_k16,Q7,118,marine snow,True,True,True
A3_l0.6_r0.5_k16,Q8,119,photophores,True,True,True
A3_l0.6_r0.5_k16,Q8,119,mantle margin,True,True,True
A3_l0.6_r0.5_k16,Q10,118,vampyroteuthis infernalis,True,True,True
A3_l0.6_r0.5_k16,Q10,118,kenji watanabe,True,True,True
A3_l0.6_r1.0_k02,Q1,112,847,True,True,True
A3_l0.6_r1.0_k02,Q1,112,s460ml,True,True,True
A3_l0.6_r1.0_k02,Q2,113,anara bekova,True,True,True
A3_l0.6_r1.0_k02,Q2,113,92.4,True,True,True
A3_l0.6_r1.0_k02,Q4,115,annunciation of forli,False,True,True
A3_l0.6_r1.0_k02,Q4,115,melozzo da forli,False,True,True
A3_l0.6_r1.0_k02,Q4,115,giuliano della rovere,False,True,True
A3_l0.6_r1.0_k02,Q4,115,1483,False,True,True
A3_l0.6_r1.0_k02,Q5,116,lead white,True,True,True
A3_l0.6_r1.0_k02,Q5,116,ultramarine glaze,True,True,True
A3_l0.6_r1.0_k02,Q6,117,giuliano della rovere,True,True,True
A3_l0.6_r1.0_k02,Q6,117,pope julius ii,False,True,True
A3_l0.6_r1.0_k02,Q7,118,vampyroteuthis infernalis,True,True,True
A3_l0.6_r1.0_k02,Q7,118,kenji watanabe,True,True,True
A3_l0.6_r1.0_k02,Q7,118,600,True,True,True
A3_l0.6_r1.0_k02,Q7,118,900,True,True,True
A3_l0.6_r1.0_k02,Q7,118,marine snow,True,True,True
A3_l0.6_r1.0_k02,Q8,119,photophores,True,True,True
A3_l0.6_r1.0_k02,Q8,119,mantle margin,True,True,True
A3_l0.6_r1.0_k02,Q10,118,vampyroteuthis infernalis,True,True,True
A3_l0.6_r1.0_k02,Q10,118,kenji watanabe,True,True,True
A3_l0.6_r1.0_k04,Q1,112,847,True,True,True
A3_l0.6_r1.0_k04,Q1,112,s460ml,True,True,True
A3_l0.6_r1.0_k04,Q2,113,anara bekova,True,True,True
A3_l0.6_r1.0_k04,Q2,113,92.4,True,True,True
A3_l0.6_r1.0_k04,Q4,115,annunciation of forli,False,True,True
A3_l0.6_r1.0_k04,Q4,115,melozzo da forli,False,True,True
A3_l0.6_r1.0_k04,Q4,115,giuliano della rovere,False,True,True
A3_l0.6_r1.0_k04,Q4,115,1483,False,True,True
A3_l0.6_r1.0_k04,Q5,116,lead white,True,True,True
A3_l0.6_r1.0_k04,Q5,116,ultramarine glaze,True,True,True
A3_l0.6_r1.0_k04,Q6,117,giuliano della rovere,True,True,True
A3_l0.6_r1.0_k04,Q6,117,pope julius ii,False,True,True
A3_l0.6_r1.0_k04,Q7,118,vampyroteuthis infernalis,True,True,True
A3_l0.6_r1.0_k04,Q7,118,kenji watanabe,True,True,True
A3_l0.6_r1.0_k04,Q7,118,600,True,True,True
A3_l0.6_r1.0_k04,Q7,118,900,True,True,True
A3_l0.6_r1.0_k04,Q7,118,marine snow,True,True,True
A3_l0.6_r1.0_k04,Q8,119,photophores,True,True,True
A3_l0.6_r1.0_k04,Q8,119,mantle margin,True,True,True
A3_l0.6_r1.0_k04,Q10,118,vampyroteuthis infernalis,True,True,True
A3_l0.6_r1.0_k04,Q10,118,kenji watanabe,True,True,True
A3_l0.6_r1.0_k08,Q1,112,847,True,True,True
A3_l0.6_r1.0_k08,Q1,112,s460ml,True,True,True
A3_l0.6_r1.0_k08,Q2,113,anara bekova,True,True,True
A3_l0.6_r1.0_k08,Q2,113,92.4,True,True,True
A3_l0.6_r1.0_k08,Q4,115,annunciation of forli,False,True,True
A3_l0.6_r1.0_k08,Q4,115,melozzo da forli,False,True,True
A3_l0.6_r1.0_k08,Q4,115,giuliano della rovere,False,True,True
A3_l0.6_r1.0_k08,Q4,115,1483,False,True,True
A3_l0.6_r1.0_k08,Q5,116,lead white,True,True,True
A3_l0.6_r1.0_k08,Q5,116,ultramarine glaze,True,True,True
A3_l0.6_r1.0_k08,Q6,117,giuliano della rovere,True,True,True
A3_l0.6_r1.0_k08,Q6,117,pope julius ii,False,True,True
A3_l0.6_r1.0_k08,Q7,118,vampyroteuthis infernalis,True,True,True
A3_l0.6_r1.0_k08,Q7,118,kenji watanabe,True,True,True
A3_l0.6_r1.0_k08,Q7,118,600,True,True,True
A3_l0.6_r1.0_k08,Q7,118,900,True,True,True
A3_l0.6_r1.0_k08,Q7,118,marine snow,True,True,True
A3_l0.6_r1.0_k08,Q8,119,photophores,True,True,True
A3_l0.6_r1.0_k08,Q8,119,mantle margin,True,True,True
A3_l0.6_r1.0_k08,Q10,118,vampyroteuthis infernalis,True,True,True
A3_l0.6_r1.0_k08,Q10,118,kenji watanabe,True,True,True
A3_l0.6_r1.0_k16,Q1,112,847,True,True,True
A3_l0.6_r1.0_k16,Q1,112,s460ml,True,True,True
A3_l0.6_r1.0_k16,Q2,113,anara bekova,True,True,True
A3_l0.6_r1.0_k16,Q2,113,92.4,True,True,True
A3_l0.6_r1.0_k16,Q4,115,annunciation of forli,False,True,True
A3_l0.6_r1.0_k16,Q4,115,melozzo da forli,False,True,True
A3_l0.6_r1.0_k16,Q4,115,giuliano della rovere,False,True,True
A3_l0.6_r1.0_k16,Q4,115,1483,False,True,True
A3_l0.6_r1.0_k16,Q5,116,lead white,True,True,True
A3_l0.6_r1.0_k16,Q5,116,ultramarine glaze,True,True,True
A3_l0.6_r1.0_k16,Q6,117,giuliano della rovere,True,True,True
A3_l0.6_r1.0_k16,Q6,117,pope julius ii,False,True,True
A3_l0.6_r1.0_k16,Q7,118,vampyroteuthis infernalis,True,True,True
A3_l0.6_r1.0_k16,Q7,118,kenji watanabe,True,True,True
A3_l0.6_r1.0_k16,Q7,118,600,True,True,True
A3_l0.6_r1.0_k16,Q7,118,900,True,True,True
A3_l0.6_r1.0_k16,Q7,118,marine snow,True,True,True
A3_l0.6_r1.0_k16,Q8,119,photophores,True,True,True
A3_l0.6_r1.0_k16,Q8,119,mantle margin,True,True,True
A3_l0.6_r1.0_k16,Q10,118,vampyroteuthis infernalis,True,True,True
A3_l0.6_r1.0_k16,Q10,118,kenji watanabe,True,True,True
A3_l0.7_r0.0_k02,Q1,112,847,True,True,True
A3_l0.7_r0.0_k02,Q1,112,s460ml,True,True,True
A3_l0.7_r0.0_k02,Q2,113,anara bekova,True,True,True
A3_l0.7_r0.0_k02,Q2,113,92.4,True,True,True
A3_l0.7_r0.0_k02,Q4,115,annunciation of forli,False,True,True
A3_l0.7_r0.0_k02,Q4,115,melozzo da forli,False,True,True
A3_l0.7_r0.0_k02,Q4,115,giuliano della rovere,False,True,True
A3_l0.7_r0.0_k02,Q4,115,1483,False,True,True
A3_l0.7_r0.0_k02,Q5,116,lead white,True,True,True
A3_l0.7_r0.0_k02,Q5,116,ultramarine glaze,True,True,True
A3_l0.7_r0.0_k02,Q6,117,giuliano della rovere,True,True,True
A3_l0.7_r0.0_k02,Q6,117,pope julius ii,False,True,True
A3_l0.7_r0.0_k02,Q7,118,vampyroteuthis infernalis,True,True,True
A3_l0.7_r0.0_k02,Q7,118,kenji watanabe,True,True,True
A3_l0.7_r0.0_k02,Q7,118,600,True,True,True
A3_l0.7_r0.0_k02,Q7,118,900,True,True,True
A3_l0.7_r0.0_k02,Q7,118,marine snow,True,True,True
A3_l0.7_r0.0_k02,Q8,119,photophores,True,True,True
A3_l0.7_r0.0_k02,Q8,119,mantle margin,True,True,True
A3_l0.7_r0.0_k02,Q10,118,vampyroteuthis infernalis,True,True,True
A3_l0.7_r0.0_k02,Q10,118,kenji watanabe,True,True,True
A3_l0.7_r0.0_k04,Q1,112,847,True,True,True
A3_l0.7_r0.0_k04,Q1,112,s460ml,True,True,True
A3_l0.7_r0.0_k04,Q2,113,anara bekova,True,True,True
A3_l0.7_r0.0_k04,Q2,113,92.4,True,True,True
A3_l0.7_r0.0_k04,Q4,115,annunciation of forli,False,True,True
A3_l0.7_r0.0_k04,Q4,115,melozzo da forli,False,True,True
A3_l0.7_r0.0_k04,Q4,115,giuliano della rovere,False,True,True
A3_l0.7_r0.0_k04,Q4,115,1483,False,True,True
A3_l0.7_r0.0_k04,Q5,116,lead white,True,True,True
A3_l0.7_r0.0_k04,Q5,116,ultramarine glaze,True,True,True
A3_l0.7_r0.0_k04,Q6,117,giuliano della rovere,True,True,True
A3_l0.7_r0.0_k04,Q6,117,pope julius ii,False,True,True
A3_l0.7_r0.0_k04,Q7,118,vampyroteuthis infernalis,True,True,True
A3_l0.7_r0.0_k04,Q7,118,kenji watanabe,True,True,True
