question_id,question_content_sha256,sample_id,source_index,category,resolved_evidence_count,unresolved_evidence_count,complete_evaluable,evidence_episodes,flat_best_evidence_rank,flat_worst_evidence_rank,budget_chars,dual_budget_chars,flat_complete,flat_any,flat_delivered,flat_evidence_delivered,tiered_complete,tiered_any,tiered_delivered,tiered_evidence_delivered,dual_complete,dual_any,dual_delivered,dual_evidence_delivered,dual_ranked_complete,dual_ranked_any,dual_ranked_delivered,dual_ranked_evidence_delivered,flat_chars,tiered_chars,dual_chars,dual_ranked_chars,tiered_recency,tiered_k,tiered_coverage,dual_recency,dual_k,dual_coverage,dual_ranked_k,dual_ranked_coverage,tiered_evidence_tiers,dual_evidence_tiers,dual_ranked_evidence_tiers
5bcc60e6202cbdde78c437b697deab64f36b5f3232ad8b6d3cbd2b56a2fdf1c2,19e367e38b28a14db2f1334a3f0f3f182a455542d4ee89193e590435551ecc80,conv-41,74,4,1,0,True,1,14,14,16000,16000,True,True,40,1,True,True,47,1,True,True,41,1,True,True,40,1,15909,15936,15898,15909,32,15,0,0,41,0,40,0,k,k,k
136977e4c66c5c46e566f3d51725f45aae0327b6f8767183941e4c82a827e032,914d71e7993b7cd9c1fa08241475a9b3754317539be0aaa5f184dd851c6dbc2f,conv-41,75,4,1,0,True,1,87,87,16000,16000,False,False,50,0,False,False,50,0,True,True,46,1,False,False,50,0,15951,15980,15974,15951,32,18,0,0,46,0,50,0,,k,
142f8efd427fdd8459c9fd28efc8d8cbdbbe64fa5a726146d5fc8091e67fb55e,4689353ad55cf1201a9f50ba2b9de35987075cc4d5041a11a8aa62de439352f4,conv-41,76,4,1,0,True,1,3,3,16000,16000,True,True,42,1,True,True,47,1,True,True,40,1,True,True,40,1,15955,15894,15933,15933,32,15,0,0,24,16,24,16,k,k,k
0625ad6d87d8c423aaaee7b3b0d12b1f8e31dced50e08add28f0d66c65cc08bb,9e36487fc6638a4311adfea37d2b847c7f12547a6e26cdeef260dd9e33140080,conv-41,77,4,1,0,True,1,1,1,16000,16000,True,True,48,1,True,True,49,1,True,True,48,1,True,True,48,1,15959,15942,15963,15959,32,17,0,0,48,0,48,0,k,k,k
3f26fecb7b8c7850ea71efbec39c056f371ed3c2e1824097de6da2ee1e698b66,6b5e68a82df310008fe929eef5decc662a8fb071057f9fca27b259a025dc8148,conv-41,78,4,1,0,True,1,1,1,16000,16000,True,True,56,1,True,True,51,1,True,True,53,1,True,True,53,1,15994,15914,15977,15977,32,19,0,0,35,18,35,18,k,k,k
da4aa2928cfec937c75583ec57a16ecc35e80932f488f8c16b9c7886dd0ed6e4,0c573e23d08c9e6b69345671e7cc4917c1a8237059a7d3379c2ee869886b836a,conv-41,79,4,1,0,True,1,1,1,16000,16000,True,True,55,1,True,True,51,1,True,True,53,1,True,True,53,1,15995,15969,15979,15979,32,19,0,0,34,19,34,19,k,k,k
dd781c027b4579dc16f719ceb577c9c8a84b8b2a96151316914f6df1327b8939,516670ed537e249e6254ae126e160f797c074512c2db6508ff24e21d069779a4,conv-41,80,4,1,0,True,1,1,1,16000,16000,True,True,48,1,True,True,49,1,True,True,48,1,True,True,48,1,15947,15938,15971,15971,32,16,1,0,30,18,30,18,k,k,k
c9e114ff54b2acd2f002de9314a2ba1e352f777440ea5367ae21264ee9bbf9fb,accc2497c6b898c0f1577ca33b83a7eec43f0e95dbd2bad3091e76fc9453b1ca,conv-41,81,4,1,0,True,1,1,1,16000,16000,True,True,48,1,True,True,48,1,True,True,47,1,True,True,47,1,15958,15908,15901,15901,32,9,7,0,10,37,10,37,k,k,k
270e24fc0edb6f8c11f9c46ddebe26dd4ab7a97aad9365370d8503926e4f7f9f,713178b1d13977f26f00218631f124783ae863389689a5f1fdab8a27928591bb,conv-41,82,4,1,0,True,1,40,40,16000,16000,True,True,48,1,True,True,48,1,True,True,47,1,True,True,47,1,15989,15989,15879,15879,32,16,0,0,47,0,47,0,k,k,k
36e03f6119fd601b7d3a76eef64c239c6b07f92f262412f987797abb20961b06,15d39b4c6116bc78aa25cbb71826d40530fca01679bacbeeb28af2d3a2782a5c,conv-41,83,4,1,0,True,1,6,6,16000,16000,True,True,44,1,True,True,47,1,True,True,44,1,True,True,44,1,15982,15971,15960,15960,32,15,0,0,24,20,24,20,k,k,k
190d7ceef48018a21395a1e9dae0b0eb0b009a9df899038c7eae7223557f00f0,604a79487ec352f2d11204ef88e27531e0db89a1b6caa68975c08146c6d6f523,conv-41,84,4,1,0,True,1,18,18,16000,16000,True,True,45,1,False,False,48,0,True,True,45,1,True,True,44,1,15991,15932,15919,15882,32,16,0,0,45,0,44,0,,k,k
a94a6c814011f43ed0fe862ec77997bdf8f6a04b7141e24354b68cf1b4363fec,abd2a4f605e7b86f832eae37a88ed934c20a5528132d71032d5543f31248d814,conv-41,85,4,1,0,True,1,54,54,16000,16000,False,False,42,0,False,False,48,0,True,True,43,1,False,False,41,0,15987,15896,15920,15877,32,16,0,0,43,0,41,0,,k,
73dc27d967492533037784ea587ddba6841f0d639d7b5e409c8b524c7c680905,aa44b3e75e36c62f1ba7067967b240f4720f044718b56ff184d54e062f9c7368,conv-41,86,4,1,0,True,1,3,3,16000,16000,True,True,48,1,False,False,47,0,True,True,44,1,True,True,48,1,15978,15897,15910,15978,32,15,0,0,44,0,48,0,,k,k
e80a8cb12ba7e3039ed40c8efdc5fb9da4d3e878b7f5b519593a016d5951a072,d4db0d9fdf7d2e55119ac597d2b5a26ef6106d7d22422eb61f5d71bfcabdc424,conv-41,87,4,1,0,True,1,6,6,16000,16000,True,True,44,1,True,True,47,1,True,True,45,1,True,True,45,1,15895,15934,15959,15959,32,15,0,0,20,25,20,25,k,k,k
c456233af3ac59ee17409dc0a2d55e26cbf460c0b646ad354d1692f6d74c5bff,a064c6014bf39aa215b719110fe896fe0fe5931e1d91f7f9b980b63cea2ece0a,conv-41,88,4,1,0,True,1,3,3,16000,16000,True,True,47,1,False,False,49,0,True,True,46,1,True,True,47,1,15925,15922,15942,15925,32,17,0,0,46,0,47,0,,k,k
4100ab9797d09aa73ead8fc898286227a663d5ea1e77b6dcb5880834a5276bd9,249bc7aec2ce3026ac8a159a579f1af744f9b748c7058a8a9965cdfb2f04c009,conv-41,89,4,1,0,True,1,1,1,16000,16000,True,True,44,1,True,True,47,1,True,True,43,1,True,True,43,1,15999,15923,15914,15914,32,15,0,0,23,20,23,20,k,k,k
1901350b68c5ddfe6c042552a7fcba09fa48459c221fba1a4fe1ca46e3b3943b,af295cc2048e481d1e346de97988d8505f8147874a754166fd01e1cd665da7da,conv-41,90,4,1,0,True,1,112,112,16000,16000,False,False,46,0,False,False,47,0,False,False,44,0,False,False,44,0,15987,15955,15979,15979,32,14,1,0,23,21,23,21,,,
1bfdd0785118525b71ee4a4f7a260ca8198f9f47f7aea0cbb966acbedca16fae,07810b8d5f69cd79097ba8ccf9fc9d38b326349908c996c1d655d771e1b854ca,conv-41,91,2,1,0,True,1,18,18,16000,16000,True,True,46,1,True,True,46,1,True,True,45,1,True,True,45,1,15941,15995,15987,15987,32,4,10,0,5,40,5,40,coverage,coverage,coverage
3fc421c922311fbcd561baacb0a3e2392686093904f25d7f0bd432b52c446699,18037f5f09693f57d983fa70fdd3bc30cb7aa850235741710ecef12cf3d780c9,conv-41,92,4,1,0,True,1,2,2,16000,16000,True,True,48,1,True,True,49,1,True,True,49,1,True,True,49,1,15918,15920,15978,15978,32,17,0,0,43,6,43,6,k,k,k
c999400bebd41b668faa6c0b86f43a7bc022aee773fc5b75173731a01ed379a5,adf15b621c69b959f541d774e42c861b084ee5ae900e43db09357c3518e7853b,conv-41,93,4,1,0,True,1,3,3,16000,16000,True,True,45,1,False,False,48,0,False,False,47,0,True,True,45,1,15910,15931,15971,15910,32,16,0,0,47,0,45,0,,,k
9389c8d0e05c3e5300d9e079cb05b661ab96e470bdd216f02137729461b2ebb8,8118e98842e9dfb1acf7181abae35bccb7768e5c417324a562c5233acfbbf9ab,conv-41,94,4,1,0,True,1,4,4,16000,16000,True,True,48,1,True,True,47,1,True,True,48,1,True,True,48,1,16000,15933,15917,15917,32,13,2,0,13,35,13,35,k,k,k
4f8879b30ded93074f60074c056eddf69906ea51e349e828893a70f3dff6cd8d,55ba71b1362740312c046a276f1d76ab66936247cc680c4464a1758d0de275e0,conv-41,95,4,1,0,True,1,117,117,16000,16000,False,False,46,0,False,False,50,0,False,False,48,0,False,False,46,0,15958,15981,15997,15958,32,18,0,0,48,0,46,0,,,
fa6d171e774db5f02bb24e1054b0bae761a2e1bda96f2550e382c6ec3f677c37,324bd3fa7a448b8117537a4891adcff8898bccb772663b358359d2c558399683,conv-41,96,4,1,0,True,1,1,1,16000,16000,True,True,43,1,False,False,48,0,False,False,44,0,True,True,43,1,15971,15867,15992,15971,32,16,0,0,44,0,43,0,,,k
e39619590c52e3edde97544e3bdd79e48ad166acf387110c0658f350d1c692cd,303a8dd2eafd48a8cbf9bfcfb27af5b9103a2306f3e0eee8ffc9c8fde55fd9fd,conv-41,97,4,1,0,True,1,1,1,16000,16000,True,True,42,1,False,False,48,0,True,True,46,1,True,True,42,1,15954,15915,15948,15954,32,16,0,0,46,0,42,0,,k,k
b2712f58b2f615d0a6001547951bd2dbe64c89f0a1f1dfb7d9b18b5d5c0f3627,19cbd4998608a1a970be48ce53b78376754b40d6b7e53266faf6c4497d9402b7,conv-41,98,4,1,0,True,1,16,16,16000,16000,True,True,42,1,True,True,46,1,True,True,42,1,True,True,42,1,15914,15802,15970,15970,32,14,0,0,21,21,21,21,k,k,k
26b8fee9bc82a4fa532b85ea3d8323b8fa42b0d5ddcdec10f430a0a072591001,8fce8391071600ca77a266b67c43994ec09c8eedaa5e234a0dbe36cb8be26761,conv-41,99,4,1,0,True,1,1,1,16000,16000,True,True,46,1,False,False,49,0,True,True,45,1,True,True,45,1,15897,15796,15761,15761,32,17,0,0,44,1,44,1,,k,k
55182db2ad04e61ecc6cd0f3979e66b93865f94a17333ff0c8e5ed980785c2b4,4dca480937f25235c9f6bc1ab378970b1468991f134bc8c876ea0c4d75c746fb,conv-41,100,4,1,0,True,1,1,1,16000,16000,True,True,45,1,False,False,48,0,True,True,45,1,True,True,45,1,15925,15915,15959,15925,32,16,0,0,45,0,45,0,,k,k
efd88595b29517e3b1c2d7400bb31442c5abef8727bbd934bb448bdfa44a595e,634302cc9199c6e006349c1fc5fe17deaa89f2b387cb4d5e01328c15b3f8db0b,conv-41,101,4,1,0,True,1,1,1,16000,16000,True,True,43,1,False,False,50,0,True,True,46,1,True,True,43,1,15966,15983,15960,15966,32,18,0,0,46,0,43,0,,k,k
58d85e4977b631800845043bce927d9012751c51d39e62521802a28e9a80a3db,c205640cd531e25eaf7f5f27342d80a01eced5b369c31a456dd8547875ddfd4a,conv-41,102,4,1,0,True,1,3,3,16000,16000,True,True,44,1,False,False,48,0,False,False,44,0,True,True,44,1,15980,15964,15904,15980,32,16,0,0,44,0,44,0,,,k
168e1703c86018a1f83258cfcdd4ddbe50daff459aa968466f4736267465c34d,fb8f4507d6266b304a1af3cdc0a47ef4d5e9d5a10c8f75eeed6b15c452868bf1,conv-41,103,4,1,0,True,1,1,1,16000,16000,True,True,51,1,True,True,48,1,True,True,50,1,True,True,50,1,15970,15991,15980,15980,32,4,12,0,8,42,8,42,k,k,k
2693c3a4e9e1cd94497c328a0f831b5f9b5e688f463449cedd3be453299c2c6f,4ec44c750bdc22d9f62839bc86f52def30a736eb2fc87f2c190b4cc760b29180,conv-41,104,4,1,0,True,1,1,1,16000,16000,True,True,49,1,True,True,48,1,True,True,49,1,True,True,49,1,15956,15938,15980,15980,32,16,0,0,25,24,25,24,k,k,k
3d884027b11bb5693383321ad96a7223d78e1fe68c2be5a3e9daf30c97bc1ff4,fcd3c4a77ec0abaec530df898048acaf5ea8709f6f95cd5be43dffd883717c77,conv-41,105,4,1,0,True,1,12,12,16000,16000,True,True,52,1,False,False,50,0,False,False,46,0,True,True,52,1,15929,15979,15934,15929,32,18,0,0,46,0,52,0,,,k
51a61d6ba9ea63725cba397d1854b772c98592406ce731e1f080534e7bf4d8fa,47a19d601c7ce2910c049ce6ad2077914ac78ef2eaf37fc572b5d24eb653457e,conv-41,106,4,1,0,True,1,1,1,16000,16000,True,True,47,1,False,False,48,0,False,False,44,0,True,True,47,1,15985,15985,15968,15985,32,16,0,0,44,0,47,0,,,k
3dd422c28b15bfc7532e5ec1ed43d7bd98d2a59d75d9e84e80e7ec4481683e4a,e4ea13996dd7ac87182eb1d496c61a478b9c784422613ea4cc128e15ad3ba9be,conv-41,107,4,1,0,True,1,208,208,16000,16000,False,False,43,0,False,False,49,0,False,False,47,0,False,False,43,0,15912,15935,15980,15912,32,17,0,0,47,0,43,0,,,
4a7934decfbe4693843354b50d8dbd3395a6362f3e0d662986b491e915769e84,35841661fd92fdf810dc88c3e4530a9c9ab1b77a076cb1c232cf71a739b741f7,conv-41,108,4,1,0,True,1,3,3,16000,16000,True,True,44,1,False,False,48,0,True,True,46,1,True,True,44,1,15960,15927,15871,15960,32,16,0,0,46,0,44,0,,k,k
0f6a656c4dd3a6d4c4aa74e40629357576ea65b5af802261f6b8069a05a870bf,32496e105de9fc213a0b00fb7f932097bce4fc4f9d08ee06c8f9ac6ef0f033cf,conv-41,109,4,1,0,True,1,1,1,16000,16000,True,True,47,1,False,False,48,0,False,False,44,0,True,True,47,1,16000,15926,15996,16000,32,16,0,0,44,0,47,0,,,k
5be306aecff5ccc9b741c7e7c0dffc398351e3df3d221cd179c815ee2daac36a,e9207fb975724077bef2973430c5286133835fc6684cb8b061b1338fd43900ce,conv-41,110,4,1,0,True,1,7,7,16000,16000,True,True,48,1,False,False,49,0,False,False,52,0,True,True,48,1,15992,15967,15929,15992,32,17,0,0,52,0,48,0,,,k
954a729e44a3de6ab20353a0bfd52a97d9a89029e0ada71346146f442b142c55,ce8b71cf0954f34b0993d5a6cf18fb7bb75bcfaf071d390674f63802c833f5d0,conv-41,111,4,1,0,True,1,1,1,16000,16000,True,True,48,1,False,False,49,0,False,False,46,0,True,True,48,1,15987,15973,15991,15987,32,17,0,0,46,0,48,0,,,k
7b74888385d4318f7cdd5fcf18fb27921ede95b137677aa6e4446d7934ca1dba,103c8231cbcf941ee157c9afe5c78e55dc525148dd1af0fcabbff09dc14fa46e,conv-41,112,4,1,0,True,1,2,2,16000,16000,True,True,49,1,False,False,50,0,True,True,48,1,True,True,49,1,15977,15987,15939,15977,32,18,0,0,48,0,49,0,,k,k
5688d1d9e3dfaacf902380b394609b040b826b533cdc91503dbacc66bce2c246,c90edcfc41103925b5686855149a0c04b71ba45f984f775a02333fc1eafd4d98,conv-41,113,4,1,0,True,1,1,1,16000,16000,True,True,44,1,True,True,47,1,True,True,43,1,True,True,43,1,15995,16000,15983,15983,32,14,1,0,16,27,16,27,k,k,k
b84295b60ece1edc0542fc349f3a67ca39a2e0b1d356bdc17a689377141f06ff,55d7fceebf8928d0f23e20e52dcddb562d94b66831c403085c76bd62b8dfd3af,conv-41,114,4,1,0,True,1,4,4,16000,16000,True,True,48,1,False,False,48,0,False,False,47,0,True,True,47,1,16000,15930,15962,15890,32,16,0,0,47,0,47,0,,,k
ae828f6cfb3bf753e9d1f333795935d8056b1d7fc9908a14a9106751fb08bf18,12129d8902130b5a28a4d16d751148b96cea68ed38becd64800a477fa6d2e1ed,conv-41,115,4,1,0,True,1,30,30,16000,16000,True,True,45,1,False,False,49,0,True,True,45,1,True,True,45,1,15956,15920,15987,15987,32,17,0,0,20,25,20,25,,coverage,coverage
90d626053cf2bc0a67337fc7e441359538659b1e6d7cade9a19274e971a10ead,a4705d1988f920fa90c2f8851fd8240f88a6eae28be4ad6ee76dabd8e8ffa16b,conv-41,116,4,1,0,True,1,4,4,16000,16000,True,True,45,1,False,False,49,0,False,False,49,0,True,True,45,1,15986,15938,15969,15986,32,17,0,0,49,0,45,0,,,k
bc76f5144509b3b0571b40f1851b25f4ac54d12bfface698d23a4e8c2fa658a5,9ffa085242449988d18e2c145cdb62ca9a269e2e94e23bc6e4ab1f63e3335ecc,conv-41,117,4,1,0,True,1,5,5,16000,16000,True,True,40,1,False,False,45,0,True,True,40,1,True,True,40,1,15910,15792,15962,15910,32,13,0,0,40,0,40,0,,k,k
d92f9fbdcbf177c769957466731e88da32930795f9498bc4280fc1f75bd6f3d2,24f136c738429f3ef5057eca82540d0eb5901bcf33b965c7fe557047e3720eab,conv-41,118,4,1,0,True,1,1,1,16000,16000,True,True,40,1,False,False,47,0,False,False,43,0,True,True,40,1,15939,15873,15944,15939,32,15,0,0,43,0,40,0,,,k
455a52ad1b469fbf334c134723110e97df123f0560d5ea33f3d78a8eb58d6f72,790e2b3ed219484db6e405156de60661a9d40fe87ff68d291e9f964ea0105087,conv-41,119,4,1,0,True,1,45,45,16000,16000,True,True,51,1,False,False,49,0,False,False,49,0,True,True,51,1,15994,15974,15994,15994,32,17,0,0,49,0,51,0,,,k
5bc367eaaa7bb61a4f410d68d26d34cd59bdbd705bbc41dcb4d57d95386c4d4c,447c16cc4c319f49f5b846f036311137470c84645e72ccb7c40c9f0aa41860fe,conv-41,120,4,1,0,True,1,1,1,16000,16000,True,True,47,1,True,True,46,1,True,True,46,1,True,True,46,1,15953,15957,15970,15970,32,4,10,0,4,42,4,42,k,k,k
a6854d1746ee25222851a01a93285abbfb39d0514ee85587d22941368c099223,13cfa970babaf48d3fbc42e54bf31464e2659daf3b81ce875bd49694c377b932,conv-41,121,4,1,0,True,1,1,1,16000,16000,True,True,45,1,True,True,48,1,True,True,46,1,True,True,46,1,15965,15940,15977,15977,32,6,10,0,6,40,6,40,k,k,k
cf05ff64213e09272cd0e5b7cd6776c449f2965300d00f17a893e654f6319ff2,ffa610b136cbd6747009a4df6842a0665fe7963962041d5c3c7e1447078e345d,conv-41,122,4,1,0,True,1,30,30,16000,16000,True,True,46,1,False,False,49,0,False,False,45,0,True,True,46,1,15976,15977,15969,15976,32,17,0,0,45,0,46,0,,,k
74fbd599bce6be2c928b523e49470449db883a0c82d2f8450c1139bd5cc0898a,80f805ee15d76161eaed53eb090eedad90ad76d6fc7ce50ce28d3efcbc6a9fa0,conv-41,123,4,1,0,True,1,3,3,16000,16000,True,True,51,1,False,False,50,0,True,True,50,1,True,True,50,1,15936,16000,15941,15941,32,18,0,0,43,7,43,7,,k,k
84ef28a5108a343b3a3ff3bf27ab5b2deacad234e97573386015853d25b2f24f,599d1e3e1be93c634995da07e1a1843908414342802c402b9d79a0eb3172a1f6,conv-41,124,4,1,0,True,1,4,4,16000,16000,True,True,43,1,False,False,49,0,False,False,44,0,True,True,43,1,15982,15947,15848,15982,32,17,0,0,44,0,43,0,,,k
b7e90f46d89e8bccb1cce16cf45690c5a26c021ebc3373d54727e79bbfb93b75,1d88890a2a6de7b35f635deafdd9c5409306980980693717747b3182b7955a5d,conv-41,125,4,1,0,True,1,4,4,16000,16000,True,True,51,1,False,False,50,0,False,False,46,0,True,True,50,1,15993,15998,15860,15883,32,18,0,0,46,0,50,0,,,k
406164621957eae559dfe03d81c3b82784e7e33dafe24a2450952ea16d2881f1,77d833ccb0e9dd675127678e447d2e9fab3da06c90cd04bbd509ce608fd3fb6b,conv-41,126,4,1,0,True,1,1,1,16000,16000,True,True,44,1,False,False,48,0,True,True,44,1,True,True,44,1,15960,15973,15981,15981,32,16,0,0,42,2,42,2,,k,k
2210b772f786d52f146c4a8cf239de8716df204a78df574fa5e5bd38e8bf83ba,c88c5ae414db7c572bcc93b2e2c726debe921cd7f4df02e86b23f85bb563d398,conv-41,127,4,1,0,True,1,3,3,16000,16000,True,True,44,1,False,False,47,0,False,False,42,0,True,True,43,1,15998,15886,15840,15888,32,15,0,0,42,0,43,0,,,k
b1e545e542ad874b3564a7412dbfd23eb1856839aacaef6b8fd4c4dea0abd130,c6b5c2fabd423ca721a806150cf0e92675af726302d43a8fda668daa40c4d43c,conv-41,128,4,1,0,True,1,71,71,16000,16000,False,False,43,0,False,False,48,0,False,False,46,0,False,False,43,0,15982,15885,15893,15982,32,16,0,0,46,0,43,0,,,
1c5c0dd076e28e81101b18fef840034a172a3780a7010f61f51f6a03d08a282c,2aefc7857c79cf9f642ef3156f96747fbb824935f7969eca2bfe009b77143070,conv-41,129,4,1,0,True,1,8,8,16000,16000,True,True,48,1,False,False,48,0,False,False,47,0,True,True,48,1,15998,15937,15978,15998,32,16,0,0,47,0,48,0,,,k
604b382a0da45c11954c71fb40ddd4510228b7118e916d2cadbc736e07b5f35a,71588e1b5f1ea9df8cf204550283abda9127c8d2d50b0df5a5508e4aaafc7034,conv-41,130,4,1,0,True,1,1,1,16000,16000,True,True,46,1,False,False,48,0,True,True,45,1,True,True,46,1,15989,15969,15803,15989,32,16,0,0,45,0,46,0,,k,k
d62bca93ff7c87776e395d7455366fbf1db749dce1ed2dfb3a723362caa27519,d1becc6e35bde4ec07fec0522b371c5deefe93c665b3b590aca6979ed7da2f50,conv-41,131,4,1,0,True,1,3,3,16000,16000,True,True,44,1,False,False,47,0,False,False,45,0,True,True,44,1,15985,15911,15987,15985,32,15,0,0,45,0,44,0,,,k
bd6478ce3e8c00f635373de5654890be76bf0a5bb0c674eb38573ca3ebda2442,cfc55a82806ea4f1b035dc44fe96cc190baa3d83d010445479c0b4df50c2c8b1,conv-41,132,4,1,0,True,1,1,1,16000,16000,True,True,41,1,False,False,47,0,False,False,42,0,True,True,41,1,15909,15925,15764,15909,32,15,0,0,42,0,41,0,,,k
858b453cb8aa44d715378ad5072017facdd6c4385bcdabb84701c313be491391,6ca1957d755178c92b51fe9ea74ccaebd3f5979ca91df00eea4b5cd5c558ffd9,conv-41,133,4,1,0,True,1,65,65,16000,16000,False,False,48,0,False,False,49,0,False,False,47,0,False,False,47,0,15897,15946,15935,15935,32,17,0,0,45,2,45,2,,,
844db0408d7aa28edc4c2b59d01a9db9cbe2987e0244fdba0f3c3e3d063680ed,ea9c772698c4145a68425b3a0d493e06f2879b88864d9fc727bd8d05362566c6,conv-41,134,4,1,0,True,1,2,2,16000,16000,True,True,47,1,False,False,48,0,True,True,47,1,True,True,47,1,15974,15912,15990,15990,32,16,0,0,41,6,41,6,,k,k
c7acb34275e7aa836fe52f2794afff19d0e499233d297c9367a4759d4ea78e4c,a861b4fe7163506572a02e204a36025ee63f93965a9d8dbe552ef72d56b02373,conv-41,135,4,1,0,True,1,1,1,16000,16000,True,True,46,1,False,False,48,0,False,False,46,0,True,True,46,1,15984,15879,15991,15984,32,16,0,0,46,0,46,0,,,k
956f0a351bdc18fea75fe7faafda94f1788d8bdaa9629ca1733c461ce1d6dc1a,51427e211c6c5f4da23eec533f52a2d4dfa9ea5a669e3ebd206e08e96f68f06b,conv-41,136,4,1,0,True,1,1,1,16000,16000,True,True,47,1,False,False,48,0,False,False,44,0,True,True,46,1,15966,15905,15989,15856,32,16,0,0,44,0,46,0,,,k
4f8e31dcaefc3c934e771b2ac4cea561b675a06556ea8c98292f560a6ac44a89,f62a65743d1a2305fb7df42eecbd9e654532546ecb66370f2cfde6820bd0a1ba,conv-41,137,4,1,0,True,1,1,1,16000,16000,True,True,48,1,True,True,46,1,True,True,47,1,True,True,47,1,15971,15946,15995,15995,32,5,9,0,6,41,6,41,k,k,k
6985d96286902572e3266d9e8097b60dc94c50d9ab0a32301c39807b01d91962,e9c6f9b2ecb7e95c9deb35145ddb1ec6a824aab624c069604913830f814b0ecc,conv-41,138,4,1,0,True,1,16,16,16000,16000,True,True,42,1,False,False,48,0,True,True,42,1,True,True,42,1,15970,15980,15899,15899,32,16,0,0,41,1,41,1,,k,k
2b96ef9d564aba43af0eeb5f2c664eda7e5d8487058ba11b1530556bb3968726,f5e4d6497052b2711d50c7f9d896322271e05e86d05b7a75baf773da4d3d2e40,conv-41,139,4,1,0,True,1,1,1,16000,16000,True,True,42,1,False,False,47,0,False,False,43,0,True,True,42,1,15922,15962,15921,15922,32,15,0,0,42,1,42,0,,,k
12ff873895417b2b8738f301446f00e2af219622d38e45861687a1590889bec0,0b0d042c16185fd6aad5b821e0977dddcbd4118a7f5c36517cbb4bd767dc79db,conv-41,140,4,1,0,True,1,1,1,16000,16000,True,True,41,1,False,False,46,0,True,True,40,1,True,True,40,1,15951,15921,15749,15749,32,14,0,0,40,0,40,0,,k,k
e072a917b5401119f3dc128050485a770577c7b50f931a33f29801f058595c52,f17b583a6ed61ff6135be0bffdc064c86ee7098d1c18035817fd8140318d45e5,conv-41,141,4,1,0,True,1,1,1,16000,16000,True,True,41,1,False,False,48,0,True,True,42,1,True,True,42,1,15992,15982,15897,15897,32,15,1,0,35,7,35,7,,k,k
5ce987b031ceffbef4e82fe93d8d06b637164c5759c241b70c2bfd7918e3a326,ec1766331344b9718d27aaa9b4bd92c0134850a8151af4cde8f057b5432a7dce,conv-41,142,4,1,0,True,1,1,1,16000,16000,True,True,40,1,False,False,46,0,True,True,39,1,True,True,39,1,15915,15916,15950,15950,32,14,0,0,25,14,25,14,,k,k
76689bd66bb41eb3f520ab59664732101aaf3b1495e54340df0e3dec2adc0ffc,b25fdca26aaae3ed8c360611c88bb947eff0ae87e346dc47d95609218b4d0de5,conv-41,143,4,1,0,True,1,1,1,16000,16000,True,True,46,1,True,True,46,1,True,True,45,1,True,True,45,1,16000,15993,15979,15979,32,4,10,0,9,36,9,36,k,k,k
9101305a13ff15c7ff886d67c3c346648c6aba6e4ec90ae10a2b472fdd7991b2,e43249bdf842b61de39971e34aae27d98130d377827697e85244079b39165fcc,conv-41,144,4,1,0,True,1,1,1,16000,16000,True,True,46,1,True,True,48,1,True,True,45,1,True,True,45,1,15970,15832,15774,15774,32,16,0,0,43,2,43,2,recency,k,k
f848857d4cb60049328de9ac467b8d7b4ca90a22a1cddfc915c6c213c964e218,5a3dc56bf00257d10d87bb0bc03734967e5f1726ff448758dc53fc3766926000,conv-41,145,4,1,0,True,1,1,1,16000,16000,True,True,49,1,True,True,49,1,False,False,50,0,True,True,49,1,15989,15997,16000,15989,32,17,0,0,50,0,49,0,recency,,k
1b92581f7da6b206bd50389c0a92c6f332aeb24924ece4d4941c952da46001da,e723e30aa3d5c3d8b886ca7c44bd29bf89708c5979b5e0d59a7c1aff62a67d94,conv-41,146,4,1,0,True,1,1,1,16000,16000,True,True,49,1,True,True,48,1,False,False,47,0,True,True,48,1,15987,15897,15934,15877,32,16,0,0,47,0,48,0,recency,,k
1570ed55c4d52662abd88063612ba29dd837e9c54087d855b6369874db8cc160,f78bc9f8c3c03b6fee90fe179744c065c5f1e9fe2df9f34f519c4952de98bf7b,conv-41,147,4,1,0,True,1,2,2,16000,16000,True,True,51,1,True,True,49,1,True,True,49,1,True,True,49,1,15955,15953,15988,15988,32,17,0,0,33,16,33,16,recency,k,k
1a87e8b261ff7b06b8dd541a2ad7669f60d31cc5155664d0f57ec40d42eebe07,c7f1f5bdf47f13098d2f4a9c1961da55649587e67ab81b0123206e188b7b58fc,conv-41,148,4,1,0,True,1,1,1,16000,16000,True,True,47,1,True,True,49,1,False,False,50,0,True,True,47,1,15968,15927,15999,15968,32,17,0,0,50,0,47,0,recency,,k
3670971da03be2d4a8dfb869295c91ae95c9e542e2cb1940890c3e6b53c0255a,fd64797611800438db30180fe5598f97e30faf79b4bec6a21987c3cbd73e06a2,conv-41,149,4,1,0,True,1,9,9,16000,16000,True,True,44,1,True,True,47,1,False,False,45,0,True,True,44,1,15945,15883,15966,15945,32,15,0,0,45,0,44,0,recency,,k
35e21af4a0f1ed9b75a9cb0c2a3b228af7fad01f8d34d71b7be63089b58bca6a,609058287a25d7a00b30520ee0fe28ab44d61d674bb8ae343518fe25c714f117,conv-41,150,4,1,0,True,1,3,3,16000,16000,True,True,49,1,True,True,49,1,False,False,50,0,True,True,49,1,15959,15922,15943,15959,32,17,0,0,50,0,49,0,recency,,k
