question_id,question_content_sha256,sample_id,source_index,category,resolved_evidence_count,unresolved_evidence_count,complete_evaluable,evidence_episodes,flat_complete,tiered_complete,flat_any,tiered_any,flat_delivered,tiered_delivered,flat_chars,tiered_chars,tiered_recency,tiered_k,tiered_coverage,tiered_dropped,tiered_evidence_delivered,tiered_evidence_tiers,flat_evidence_delivered,flat_best_evidence_rank,flat_worst_evidence_rank,flat_budget_chars,tiered_budget_chars
c999400bebd41b668faa6c0b86f43a7bc022aee773fc5b75173731a01ed379a5,adf15b621c69b959f541d774e42c861b084ee5ae900e43db09357c3518e7853b,conv-41,93,4,1,0,True,1,True,False,True,False,92,93,31909,31921,32,61,0,138,0,,1,3,3,32000,32000
9389c8d0e05c3e5300d9e079cb05b661ab96e470bdd216f02137729461b2ebb8,8118e98842e9dfb1acf7181abae35bccb7768e5c417324a562c5233acfbbf9ab,conv-41,94,4,1,0,True,1,True,True,True,True,97,95,31991,31922,32,13,50,22,1,k,1,4,4,32000,32000
4f8879b30ded93074f60074c056eddf69906ea51e349e828893a70f3dff6cd8d,55ba71b1362740312c046a276f1d76ab66936247cc680c4464a1758d0de275e0,conv-41,95,4,1,0,True,1,False,False,False,False,97,95,32000,31965,32,63,0,25,0,,0,117,117,32000,32000
fa6d171e774db5f02bb24e1054b0bae761a2e1bda96f2550e382c6ec3f677c37,324bd3fa7a448b8117537a4891adcff8898bccb772663b358359d2c558399683,conv-41,96,4,1,0,True,1,True,True,True,True,88,93,31958,31947,32,61,0,53,1,k,1,1,1,32000,32000
e39619590c52e3edde97544e3bdd79e48ad166acf387110c0658f350d1c692cd,303a8dd2eafd48a8cbf9bfcfb27af5b9103a2306f3e0eee8ffc9c8fde55fd9fd,conv-41,97,4,1,0,True,1,True,True,True,True,91,93,31991,31880,32,61,0,21,1,k,1,1,1,32000,32000
b2712f58b2f615d0a6001547951bd2dbe64c89f0a1f1dfb7d9b18b5d5c0f3627,19cbd4998608a1a970be48ce53b78376754b40d6b7e53266faf6c4497d9402b7,conv-41,98,4,1,0,True,1,True,True,True,True,88,90,31929,31875,32,21,37,23,1,k,1,16,16,32000,32000
26b8fee9bc82a4fa532b85ea3d8323b8fa42b0d5ddcdec10f430a0a072591001,8fce8391071600ca77a266b67c43994ec09c8eedaa5e234a0dbe36cb8be26761,conv-41,99,4,1,0,True,1,True,True,True,True,94,95,31987,31898,32,39,24,19,1,k,1,1,1,32000,32000
55182db2ad04e61ecc6cd0f3979e66b93865f94a17333ff0c8e5ed980785c2b4,4dca480937f25235c9f6bc1ab378970b1468991f134bc8c876ea0c4d75c746fb,conv-41,100,4,1,0,True,1,True,True,True,True,91,93,31990,31992,32,61,0,18,1,k,1,1,1,32000,32000
efd88595b29517e3b1c2d7400bb31442c5abef8727bbd934bb448bdfa44a595e,634302cc9199c6e006349c1fc5fe17deaa89f2b387cb4d5e01328c15b3f8db0b,conv-41,101,4,1,0,True,1,True,True,True,True,95,95,31948,31984,32,63,0,21,1,k,1,1,1,32000,32000
58d85e4977b631800845043bce927d9012751c51d39e62521802a28e9a80a3db,c205640cd531e25eaf7f5f27342d80a01eced5b369c31a456dd8547875ddfd4a,conv-41,102,4,1,0,True,1,True,False,True,False,92,92,31991,31994,32,60,0,90,0,,1,3,3,32000,32000
168e1703c86018a1f83258cfcdd4ddbe50daff459aa968466f4736267465c34d,fb8f4507d6266b304a1af3cdc0a47ef4d5e9d5a10c8f75eeed6b15c452868bf1,conv-41,103,4,1,0,True,1,True,True,True,True,100,98,31994,31852,32,4,62,15,1,k,1,1,1,32000,32000
2693c3a4e9e1cd94497c328a0f831b5f9b5e688f463449cedd3be453299c2c6f,4ec44c750bdc22d9f62839bc86f52def30a736eb2fc87f2c190b4cc760b29180,conv-41,104,4,1,0,True,1,True,True,True,True,100,99,31931,31947,32,20,47,16,1,k,1,1,1,32000,32000
3d884027b11bb5693383321ad96a7223d78e1fe68c2be5a3e9daf30c97bc1ff4,fcd3c4a77ec0abaec530df898048acaf5ea8709f6f95cd5be43dffd883717c77,conv-41,105,4,1,0,True,1,True,True,True,True,99,96,31994,31960,32,64,0,21,1,k,1,12,12,32000,32000
51a61d6ba9ea63725cba397d1854b772c98592406ce731e1f080534e7bf4d8fa,47a19d601c7ce2910c049ce6ad2077914ac78ef2eaf37fc572b5d24eb653457e,conv-41,106,4,1,0,True,1,True,True,True,True,94,92,31998,31964,32,60,0,33,1,k,1,1,1,32000,32000
3dd422c28b15bfc7532e5ec1ed43d7bd98d2a59d75d9e84e80e7ec4481683e4a,e4ea13996dd7ac87182eb1d496c61a478b9c784422613ea4cc128e15ad3ba9be,conv-41,107,4,1,0,True,1,False,False,False,False,98,97,31980,31952,32,65,0,22,0,,0,208,208,32000,32000
4a7934decfbe4693843354b50d8dbd3395a6362f3e0d662986b491e915769e84,35841661fd92fdf810dc88c3e4530a9c9ab1b77a076cb1c232cf71a739b741f7,conv-41,108,4,1,0,True,1,True,True,True,True,92,93,31974,31966,32,60,1,23,1,k,1,3,3,32000,32000
0f6a656c4dd3a6d4c4aa74e40629357576ea65b5af802261f6b8069a05a870bf,32496e105de9fc213a0b00fb7f932097bce4fc4f9d08ee06c8f9ac6ef0f033cf,conv-41,109,4,1,0,True,1,True,False,True,False,93,94,31958,31996,32,62,0,43,0,,1,1,1,32000,32000
5be306aecff5ccc9b741c7e7c0dffc398351e3df3d221cd179c815ee2daac36a,e9207fb975724077bef2973430c5286133835fc6684cb8b061b1338fd43900ce,conv-41,110,4,1,0,True,1,True,True,True,True,104,102,31988,31991,32,70,0,24,1,k,1,7,7,32000,32000
954a729e44a3de6ab20353a0bfd52a97d9a89029e0ada71346146f442b142c55,ce8b71cf0954f34b0993d5a6cf18fb7bb75bcfaf071d390674f63802c833f5d0,conv-41,111,4,1,0,True,1,True,True,True,True,96,94,31951,31996,32,62,0,26,1,k,1,1,1,32000,32000
7b74888385d4318f7cdd5fcf18fb27921ede95b137677aa6e4446d7934ca1dba,103c8231cbcf941ee157c9afe5c78e55dc525148dd1af0fcabbff09dc14fa46e,conv-41,112,4,1,0,True,1,True,True,True,True,100,98,31912,31982,32,66,0,22,1,k,1,2,2,32000,32000
5688d1d9e3dfaacf902380b394609b040b826b533cdc91503dbacc66bce2c246,c90edcfc41103925b5686855149a0c04b71ba45f984f775a02333fc1eafd4d98,conv-41,113,4,1,0,True,1,True,True,True,True,89,92,31992,31999,32,15,45,19,1,k,1,1,1,32000,32000
b84295b60ece1edc0542fc349f3a67ca39a2e0b1d356bdc17a689377141f06ff,55d7fceebf8928d0f23e20e52dcddb562d94b66831c403085c76bd62b8dfd3af,conv-41,114,4,1,0,True,1,True,False,True,False,94,96,31999,31999,32,64,0,90,0,,1,4,4,32000,32000
ae828f6cfb3bf753e9d1f333795935d8056b1d7fc9908a14a9106751fb08bf18,12129d8902130b5a28a4d16d751148b96cea68ed38becd64800a477fa6d2e1ed,conv-41,115,4,1,0,True,1,True,True,True,True,89,93,31977,31934,32,17,44,16,1,coverage,1,30,30,32000,32000
90d626053cf2bc0a67337fc7e441359538659b1e6d7cade9a19274e971a10ead,a4705d1988f920fa90c2f8851fd8240f88a6eae28be4ad6ee76dabd8e8ffa16b,conv-41,116,4,1,0,True,1,True,False,True,False,95,95,31907,31985,32,63,0,37,0,,1,4,4,32000,32000
bc76f5144509b3b0571b40f1851b25f4ac54d12bfface698d23a4e8c2fa658a5,9ffa085242449988d18e2c145cdb62ca9a269e2e94e23bc6e4ab1f63e3335ecc,conv-41,117,4,1,0,True,1,True,True,True,True,88,90,31929,31848,32,39,19,23,1,k,1,5,5,32000,32000
d92f9fbdcbf177c769957466731e88da32930795f9498bc4280fc1f75bd6f3d2,24f136c738429f3ef5057eca82540d0eb5901bcf33b965c7fe557047e3720eab,conv-41,118,4,1,0,True,1,True,True,True,True,86,91,31894,31899,32,59,0,28,1,k,1,1,1,32000,32000
455a52ad1b469fbf334c134723110e97df123f0560d5ea33f3d78a8eb58d6f72,790e2b3ed219484db6e405156de60661a9d40fe87ff68d291e9f964ea0105087,conv-41,119,4,1,0,True,1,True,False,True,False,100,98,31885,31949,32,66,0,159,0,,1,45,45,32000,32000
5bc367eaaa7bb61a4f410d68d26d34cd59bdbd705bbc41dcb4d57d95386c4d4c,447c16cc4c319f49f5b846f036311137470c84645e72ccb7c40c9f0aa41860fe,conv-41,120,4,1,0,True,1,True,True,True,True,93,95,31947,31932,32,4,59,21,1,k,1,1,1,32000,32000
a6854d1746ee25222851a01a93285abbfb39d0514ee85587d22941368c099223,13cfa970babaf48d3fbc42e54bf31464e2659daf3b81ce875bd49694c377b932,conv-41,121,4,1,0,True,1,True,True,True,True,89,92,31978,31936,32,6,54,19,1,k,1,1,1,32000,32000
cf05ff64213e09272cd0e5b7cd6776c449f2965300d00f17a893e654f6319ff2,ffa610b136cbd6747009a4df6842a0665fe7963962041d5c3c7e1447078e345d,conv-41,122,4,1,0,True,1,True,False,True,False,92,94,31945,31943,32,62,0,167,0,,1,30,30,32000,32000
74fbd599bce6be2c928b523e49470449db883a0c82d2f8450c1139bd5cc0898a,80f805ee15d76161eaed53eb090eedad90ad76d6fc7ce50ce28d3efcbc6a9fa0,conv-41,123,4,1,0,True,1,True,True,True,True,101,101,31936,31882,32,41,28,26,1,k,1,3,3,32000,32000
84ef28a5108a343b3a3ff3bf27ab5b2deacad234e97573386015853d25b2f24f,599d1e3e1be93c634995da07e1a1843908414342802c402b9d79a0eb3172a1f6,conv-41,124,4,1,0,True,1,True,False,True,False,89,92,31918,31928,32,60,0,51,0,,1,4,4,32000,32000
b7e90f46d89e8bccb1cce16cf45690c5a26c021ebc3373d54727e79bbfb93b75,1d88890a2a6de7b35f635deafdd9c5409306980980693717747b3182b7955a5d,conv-41,125,4,1,0,True,1,True,False,True,False,98,95,31934,31936,32,63,0,71,0,,1,4,4,32000,32000
406164621957eae559dfe03d81c3b82784e7e33dafe24a2450952ea16d2881f1,77d833ccb0e9dd675127678e447d2e9fab3da06c90cd04bbd509ce608fd3fb6b,conv-41,126,4,1,0,True,1,True,True,True,True,88,91,31913,31943,32,38,21,18,1,k,1,1,1,32000,32000
2210b772f786d52f146c4a8cf239de8716df204a78df574fa5e5bd38e8bf83ba,c88c5ae414db7c572bcc93b2e2c726debe921cd7f4df02e86b23f85bb563d398,conv-41,127,4,1,0,True,1,True,False,True,False,86,91,31983,31944,32,59,0,35,0,,1,3,3,32000,32000
b1e545e542ad874b3564a7412dbfd23eb1856839aacaef6b8fd4c4dea0abd130,c6b5c2fabd423ca721a806150cf0e92675af726302d43a8fda668daa40c4d43c,conv-41,128,4,1,0,True,1,True,False,True,False,91,95,31958,31911,32,63,0,39,0,,1,71,71,32000,32000
1c5c0dd076e28e81101b18fef840034a172a3780a7010f61f51f6a03d08a282c,2aefc7857c79cf9f642ef3156f96747fbb824935f7969eca2bfe009b77143070,conv-41,129,4,1,0,True,1,True,False,True,False,100,93,31979,31990,32,61,0,122,0,,1,8,8,32000,32000
604b382a0da45c11954c71fb40ddd4510228b7118e916d2cadbc736e07b5f35a,71588e1b5f1ea9df8cf204550283abda9127c8d2d50b0df5a5508e4aaafc7034,conv-41,130,4,1,0,True,1,True,True,True,True,93,93,31982,31912,32,48,13,24,1,k,1,1,1,32000,32000
d62bca93ff7c87776e395d7455366fbf1db749dce1ed2dfb3a723362caa27519,d1becc6e35bde4ec07fec0522b371c5deefe93c665b3b590aca6979ed7da2f50,conv-41,131,4,1,0,True,1,True,False,True,False,91,93,31982,31995,32,61,0,24,0,,1,3,3,32000,32000
bd6478ce3e8c00f635373de5654890be76bf0a5bb0c674eb38573ca3ebda2442,cfc55a82806ea4f1b035dc44fe96cc190baa3d83d010445479c0b4df50c2c8b1,conv-41,132,4,1,0,True,1,True,True,True,True,85,89,31998,31846,32,52,5,20,1,k,1,1,1,32000,32000
858b453cb8aa44d715378ad5072017facdd6c4385bcdabb84701c313be491391,6ca1957d755178c92b51fe9ea74ccaebd3f5979ca91df00eea4b5cd5c558ffd9,conv-41,133,4,1,0,True,1,True,True,True,True,95,96,31953,31979,32,37,27,17,1,coverage,1,65,65,32000,32000
844db0408d7aa28edc4c2b59d01a9db9cbe2987e0244fdba0f3c3e3d063680ed,ea9c772698c4145a68425b3a0d493e06f2879b88864d9fc727bd8d05362566c6,conv-41,134,4,1,0,True,1,True,True,True,True,91,92,31980,31991,32,37,23,18,1,k,1,2,2,32000,32000
c7acb34275e7aa836fe52f2794afff19d0e499233d297c9367a4759d4ea78e4c,a861b4fe7163506572a02e204a36025ee63f93965a9d8dbe552ef72d56b02373,conv-41,135,4,1,0,True,1,True,False,True,False,91,92,31999,31905,32,60,0,38,0,,1,1,1,32000,32000
956f0a351bdc18fea75fe7faafda94f1788d8bdaa9629ca1733c461ce1d6dc1a,51427e211c6c5f4da23eec533f52a2d4dfa9ea5a669e3ebd206e08e96f68f06b,conv-41,136,4,1,0,True,1,True,False,True,False,93,93,31999,31973,32,61,0,32,0,,1,1,1,32000,32000
4f8e31dcaefc3c934e771b2ac4cea561b675a06556ea8c98292f560a6ac44a89,f62a65743d1a2305fb7df42eecbd9e654532546ecb66370f2cfde6820bd0a1ba,conv-41,137,4,1,0,True,1,True,True,True,True,95,95,31951,31928,32,5,58,21,1,k,1,1,1,32000,32000
6985d96286902572e3266d9e8097b60dc94c50d9ab0a32301c39807b01d91962,e9c6f9b2ecb7e95c9deb35145ddb1ec6a824aab624c069604913830f814b0ecc,conv-41,138,4,1,0,True,1,True,True,True,True,90,91,31995,31994,32,41,18,23,1,k,1,16,16,32000,32000
2b96ef9d564aba43af0eeb5f2c664eda7e5d8487058ba11b1530556bb3968726,f5e4d6497052b2711d50c7f9d896322271e05e86d05b7a75baf773da4d3d2e40,conv-41,139,4,1,0,True,1,True,False,True,False,86,91,31995,31978,32,59,0,20,0,,1,1,1,32000,32000
12ff873895417b2b8738f301446f00e2af219622d38e45861687a1590889bec0,0b0d042c16185fd6aad5b821e0977dddcbd4118a7f5c36517cbb4bd767dc79db,conv-41,140,4,1,0,True,1,True,True,True,True,88,89,31995,31896,32,36,21,22,1,k,1,1,1,32000,32000
e072a917b5401119f3dc128050485a770577c7b50f931a33f29801f058595c52,f17b583a6ed61ff6135be0bffdc064c86ee7098d1c18035817fd8140318d45e5,conv-41,141,4,1,0,True,1,True,True,True,True,86,89,31922,31968,32,33,24,21,1,k,1,1,1,32000,32000
5ce987b031ceffbef4e82fe93d8d06b637164c5759c241b70c2bfd7918e3a326,ec1766331344b9718d27aaa9b4bd92c0134850a8151af4cde8f057b5432a7dce,conv-41,142,4,1,0,True,1,True,True,True,True,87,88,31973,31914,32,24,32,25,1,k,1,1,1,32000,32000
76689bd66bb41eb3f520ab59664732101aaf3b1495e54340df0e3dec2adc0ffc,b25fdca26aaae3ed8c360611c88bb947eff0ae87e346dc47d95609218b4d0de5,conv-41,143,4,1,0,True,1,True,True,True,True,97,95,31865,31999,32,4,59,18,1,k,1,1,1,32000,32000
9101305a13ff15c7ff886d67c3c346648c6aba6e4ec90ae10a2b472fdd7991b2,e43249bdf842b61de39971e34aae27d98130d377827697e85244079b39165fcc,conv-41,144,4,1,0,True,1,True,True,True,True,96,96,31997,31840,32,38,26,18,1,recency,1,1,1,32000,32000
f848857d4cb60049328de9ac467b8d7b4ca90a22a1cddfc915c6c213c964e218,5a3dc56bf00257d10d87bb0bc03734967e5f1726ff448758dc53fc3766926000,conv-41,145,4,1,0,True,1,True,True,True,True,99,99,31926,31971,32,67,0,51,1,recency,1,1,1,32000,32000
1b92581f7da6b206bd50389c0a92c6f332aeb24924ece4d4941c952da46001da,e723e30aa3d5c3d8b886ca7c44bd29bf89708c5979b5e0d59a7c1aff62a67d94,conv-41,146,4,1,0,True,1,True,True,True,True,99,95,31988,31859,32,63,0,68,1,recency,1,1,1,32000,32000
1570ed55c4d52662abd88063612ba29dd837e9c54087d855b6369874db8cc160,f78bc9f8c3c03b6fee90fe179744c065c5f1e9fe2df9f34f519c4952de98bf7b,conv-41,147,4,1,0,True,1,True,True,True,True,103,101,31997,31938,32,24,45,16,1,recency,1,2,2,32000,32000
1a87e8b261ff7b06b8dd541a2ad7669f60d31cc5155664d0f57ec40d42eebe07,c7f1f5bdf47f13098d2f4a9c1961da55649587e67ab81b0123206e188b7b58fc,conv-41,148,4,1,0,True,1,True,True,True,True,101,99,31993,31985,32,67,0,38,1,recency,1,1,1,32000,32000
3670971da03be2d4a8dfb869295c91ae95c9e542e2cb1940890c3e6b53c0255a,fd64797611800438db30180fe5598f97e30faf79b4bec6a21987c3cbd73e06a2,conv-41,149,4,1,0,True,1,True,True,True,True,91,91,31955,31839,32,57,2,20,1,recency,1,9,9,32000,32000
35e21af4a0f1ed9b75a9cb0c2a3b228af7fad01f8d34d71b7be63089b58bca6a,609058287a25d7a00b30520ee0fe28ab44d61d674bb8ae343518fe25c714f117,conv-41,150,4,1,0,True,1,True,True,True,True,97,98,31978,31986,32,66,0,59,1,recency,1,3,3,32000,32000
fef3e92cb81eb3393f5bd6e3767aab8c3ac558f405c5c6cf0d3d026c9f5fac5a,ab1edf871207ff748646071ec91691f140bac6a81d2a3befa8e1375e345364b3,conv-41,151,4,1,0,True,1,True,True,True,True,87,89,31913,31835,32,47,10,19,1,recency,1,2,2,32000,32000
2f873ae93a4065c7626bb66686865ed5380512eac8178e185cdb39dd3a3b39aa,d944ae74f647c5c2a3ecdf196d99fe4bfefa97a2cd233133cddc30110ca6863b,conv-41,152,5,1,0,True,1,True,True,True,True,101,100,31995,31908,32,13,55,21,1,k,1,4,4,32000,32000
fb14b320ff7f961f39c0540c45ec7fd6143c82f9d362be404b882fc762664713,e57caa72b0dc04335f6c079d1fe3e70e2ffe69bd94f011d753ecccb2c0339ed7,conv-41,153,5,1,0,True,1,True,True,True,True,92,92,31950,31976,32,14,46,25,1,k,1,1,1,32000,32000
43181c9e0e61e087f1844007955635e2a580d7b2a4f1265b2cb07674ecc2fe21,2fff8ffaf2293b2731d0857d971b9df97f6e85a59e54d2ea0780edc6aa33e11b,conv-41,154,5,1,0,True,1,True,True,True,True,86,90,31993,31990,32,57,1,16,1,k,1,2,2,32000,32000
6e9cb9db497fad635aa4bea49e0842d5d2e19e25ce9187a07f8deba8eb82f622,948b6209f2a6a004655457f3fd76bf51b32582b3b6c206d128c64e2d7be91604,conv-41,155,5,1,0,True,1,True,True,True,True,87,89,31931,31886,32,39,18,25,1,k,1,1,1,32000,32000
ef357ff73e1b22a58be8d9db6889567f79c19433b565ae18dc6bc2c0b1a0cf00,86f319e2ebb9e3df9b7ba7cf2ef2cd0173e8cbab124785ed6ac882c6b7c8b4fb,conv-41,156,5,1,0,True,1,True,True,True,True,98,98,31968,31933,32,66,0,50,1,k,1,1,1,32000,32000
5c40f50da56d71150d681519a9d5a8b7a532c29471cbbb1af763986947b3d032,471da0b1b9867b5ebd47a4049cc111c7d4d8906ad83de0a290379da6157f7807,conv-41,157,5,1,0,True,1,True,True,True,True,101,100,31913,31859,32,25,43,20,1,k,1,1,1,32000,32000
1f3ee3f34a81eca7572a66bb71b7f4481cd70c330a5a12e865fa6b8fc2b2e7de,13b94f42ae3f6636d231241929632b81c4c7c74eb2385471b3e6860cd9ab7d45,conv-41,158,5,1,0,True,1,True,True,True,True,103,103,31993,31972,32,12,59,20,1,k,1,1,1,32000,32000
536c077c64e2ca53c7ec0ecd286cea51d1e4e0501c1dfccdf948b55a06c9d725,f58eb5601f2ab476bfc5231e10c33791d12a5a4d042ac3b8f13da1fa68b8de9b,conv-41,159,5,1,0,True,1,True,True,True,True,92,94,31963,31983,32,27,35,24,1,k,1,2,2,32000,32000
0bcf087c0ef8be688509b681612275eead3b01e80f063f4b650ed1e8ea4080f3,da3566713e89bdebcede4111666c690037e00b7b0ae5ba20c9bc9c65acdfb96a,conv-41,160,5,1,0,True,1,True,True,True,True,93,94,31947,31833,32,4,58,24,1,k,1,1,1,32000,32000
a733b6d1016435b34c02fbd860753fffc0e41a55b822a2fc4ef6beff6adf61c2,59141205c3a931bb48f2f6264e0d376f16657447620b90672c57e75eb3bc39a4,conv-41,161,5,1,0,True,1,True,True,True,True,94,96,31888,31930,32,62,2,23,1,k,1,20,20,32000,32000
0d712678dbafc8dcca620cc27e76837b565e64105b8ed97dd99694d8a4997d08,2541723478d6dd1c6976f3a6b8ed23ca93e5fe2a85f545fe6fca32ed1ca7db29,conv-41,162,5,1,0,True,1,True,True,True,True,98,100,31978,31918,32,8,60,22,1,k,1,2,2,32000,32000
76457879964b6b3f5c36884a8fbe5d22104c0f1275decbe6e1e80fb061fdedb1,09ff6774c4f5655ed95f9af61b82f95404a209dbbfd48f5c9133cf3e4c974b67,conv-41,163,5,1,0,True,1,True,True,True,True,88,89,31992,31964,32,47,10,26,1,k,1,1,1,32000,32000
9c6a4a501dfd293ab8c57f679663b811850b7a92906d3f1fb3f0d012b95e469b,951586073ee516dfa1cadc7be4db1c217d845d750c66765c9b6a7b1a70cd50db,conv-41,164,5,1,0,True,1,False,False,False,False,92,93,31999,31985,32,48,13,19,0,,0,234,234,32000,32000
43b124d25ed567d81c8eac80e6ed3492d0818a3679d25e2f69ec1ddab6c80f57,f5677711077949205bf59316e79ca3ffef70163c8be07a096d3dcd1520d24085,conv-41,165,5,1,0,True,1,True,True,True,True,94,96,31925,31916,32,55,9,25,1,k,1,1,1,32000,32000
70fa95f6b7032254e8b17ee81605dfcf53d98574ff7e984f89fcf2ed402cf542,db4f0cdc6c8c697934c1c74519041332a0a43e716a86aa3251ab7c2271ad1e11,conv-41,166,5,1,0,True,1,True,True,True,True,93,94,31979,31934,32,62,0,57,1,k,1,24,24,32000,32000
f24a2552e43ae7f7c6428f38575b3d5721f8e9197d6a4fa596cf13c6f668614a,e34f38cf46089d8a45e98e1a5cffd655de13881d3ff508f4bd0ac7ddabc6299a,conv-41,167,5,1,0,True,1,True,True,True,True,96,96,31983,31798,32,9,55,21,1,k,1,4,4,32000,32000
fea0464841d7f35ebdadf47e2bbdf2ba5f568c45aed7c10022590698c692c89f,5b8e73ecc4f8d72b09c9f87da88a1656bb31a9b21f76aa552c8bcd3ac27766da,conv-41,168,5,1,0,True,1,True,True,True,True,86,90,31926,31902,32,58,0,60,1,k,1,1,1,32000,32000
b405ac7fad1a46af53fbd71980011c072bef89d14bc20fa3d13655690c2c0b83,6ac3476142cb214fb975469a74c664c339cdd81e974a65b15f65e05be86893ce,conv-41,169,5,1,0,True,1,True,True,True,True,92,95,31965,31983,32,62,1,21,1,k,1,1,1,32000,32000
a720edd5fafc82e1e204fcd796359548362934cb2cc65d6c501119c950d799a4,5af3611acf01427259c1c1464d5a25360a67aed0ce255728e6385b6fbac275e3,conv-41,170,5,1,0,True,1,True,True,True,True,98,99,31981,31953,32,22,45,15,1,k,1,1,1,32000,32000
da6e5c88bd91060affe76e0d39a4da54e534882f91513f02e57e1e4eea7b560c,62ff72e4cf7e5b5985aa8bde340b7a71d29390f70d9bff64819f02af060e1331,conv-41,171,5,1,0,True,1,True,True,True,True,99,95,31904,31917,32,63,0,23,1,k,1,13,13,32000,32000
425cfd4098acbcfbe34bf2261fa6549fe1ecc5fe7a53e0780cccbcddabfa17d7,cf4ba1d522196def803495a91222aa236adc2e579b38790ad6e865f2fa957125,conv-41,172,5,1,0,True,1,True,True,True,True,94,94,31995,31986,32,62,0,36,1,k,1,1,1,32000,32000
386f07d456508f3454e94ca12adb2aed5f0d543a45b70821c49f1a891bc1e46f,e89e0b139739156ef1bdb66fc8e6f6e3c351de29bbd4c5cc53cc65b324b922be,conv-41,173,5,1,0,True,1,True,True,True,True,91,92,31972,31994,32,36,24,22,1,k,1,2,2,32000,32000
2d37977f7edc43555a40a46e82c1e46a985e4feac6ef16b44dfc24f8b39b2c7a,d75b12e2e8e843ceccc575b4aa9ce658182960f06d3d2cd9d4d70b7172eaeb2a,conv-41,174,5,1,0,True,1,True,True,True,True,97,96,31898,31931,32,64,0,42,1,k,1,1,1,32000,32000
deb319cdfa720c9d252c5465f4a89184747ba61746b46f6ee369a4d6e01202b2,8130a0eda29dd2061db47780ff1d5b16434e33835c71e091b4c38f17ef399659,conv-41,175,5,1,0,True,1,True,True,True,True,99,97,31859,31973,32,65,0,37,1,k,1,3,3,32000,32000
0ec54f3a06fd79fb0add4f940b8652bf92930cf3adceff2c7f2f6d0335af524a,2864cea208461d8c3f8e9c7d54290bce675002d63718543ea989a2c708fe2a46,conv-41,176,5,1,0,True,1,True,True,True,True,88,91,31957,31946,32,59,0,23,1,k,1,5,5,32000,32000
bcdf3968c8368ad332cdb696ec6d703bdd366aea53702734e08ba394fc2d9edc,e2d8a5f60985a5ce49dadefd28c8455bb75d289298407fa2d522b269de1442a1,conv-41,177,5,1,0,True,1,True,True,True,True,92,95,31973,31982,32,63,0,21,1,k,1,8,8,32000,32000
96f415aea72aff09c8c2a31b5a8d4be6ccd8b5ea1d3d0e8e28185002165792bd,17dcf903d361895cbdf57e36131ef573f685a3c76ae9107d8d91f7ee2a1ab2ed,conv-41,178,5,1,0,True,1,True,True,True,True,86,88,31961,31971,32,56,0,24,1,k,1,1,1,32000,32000
e8ac473c2552deec0e3b2e2ba081acda38d95f2df6e07cf76b49f316960a7dd8,6e2b5bdae7d20b17e0007690b7986596f1803b0e9c8ce6ce506d2cf521fad047,conv-41,179,5,1,0,True,1,True,True,True,True,88,88,31996,31870,32,6,50,22,1,k,1,1,1,32000,32000
f0901fd845d598a9a2576b6afc3e5ac69f4058a235d8c9993f5d3471be855c17,78ea29cc2f1d8ca209c0a27a6135a9c26672b097c664449237cfdf9a0d1cf6ee,conv-41,180,5,1,0,True,1,True,True,True,True,96,97,31977,31895,32,38,27,21,1,k,1,5,5,32000,32000
70588b7ccfe6e35bed12f5c0613ceb3fdb8950468d3f3b63b7d30d8688782076,9a9b726b6ad316b20ff7af5356b62b54c70f66ac8ac20b26ddbffbd17591e84e,conv-41,181,5,1,0,True,1,True,True,True,True,90,93,31988,31868,32,61,0,20,1,k,1,5,5,32000,32000
1097b5b3e426b9e4489841fb10cc5a032d318d7a5f70706cbfea495216f73d87,564cd7180677481260cc9a645501b5206191e9d937286b426d31223b7324b958,conv-41,182,5,1,0,True,1,True,False,True,False,87,91,31958,31836,32,59,0,45,0,,1,7,7,32000,32000
d01af9d24d967a55b000f5742462f5cfac03fefb77ffb7e5df954438fc3d1daa,bb2516852b229ddea0334d69abf7f8f6e96619bfe529ab49a5b9c6c5c39adc21,conv-41,183,5,1,0,True,1,True,True,True,True,91,91,31948,31988,32,31,28,22,1,k,1,2,2,32000,32000
bd9d53104b0f2f294a88f58d1eba886e489bd6be940cd453c03ba8f8f1bbf00e,d98e215cd2c64ac17afd58818d869d31a90057b694ca8c89ede1231e3c8be630,conv-41,184,5,1,0,True,1,True,False,True,False,94,93,31904,31819,32,61,0,33,0,,1,5,5,32000,32000
dae3baaa75e838b94081ce10c8efb2738001d431dad1e32e864eb3773ba75567,92baa941d84ed32d36286f115f94d789c258d57950e69396b8d5463abd381195,conv-41,185,5,1,0,True,1,True,True,True,True,97,96,31891,31841,32,23,41,23,1,k,1,1,1,32000,32000
c99ccfb5c495f3e0781d231475926ca9326e3a9eb267a45d12e6eb584103165b,e64896fa77dd363b65c3d1fb81b9cc23a939eeff70e51c3c10551a3a3c7da55f,conv-41,186,5,1,0,True,1,True,True,True,True,87,90,31979,31932,32,57,1,24,1,k,1,1,1,32000,32000
9bdb58cacbe123fc8477bd8dad46d6859873eadf2b3108070c8407488145abca,03331f7a2b460ed516b17650e30d791e11e1f79bc42774fe8066d47e526bc38a,conv-41,187,5,1,0,True,1,True,True,True,True,86,90,31969,31994,32,58,0,16,1,k,1,1,1,32000,32000
